,0.2,0.4,0.6,0.8,1,1.2
1149,-809260,-10958,-145836,-793594,66386,-7202
1150,-809784,-10880,-146188,-794930,66700,-6504
1151,-810188,-11106,-145940,-795718,67612,-6908
1152,-810392,-11378,-145436,-797574,67348,-7132
1153,-811280,-11412,-145464,-797954,67356,-6124
1154,-811900,-11284,-145716,-799214,67356,-6240
1155,-811432,-11712,-145428,-799562,67324,-6636
1156,-812804,-12216,-145332,-801418,66590,-6564
1157,-813424,-12556,-146048,-802530,66980,-6348
1158,-814268,-12084,-146632,-802790,66976,-5514
1159,-814204,-11908,-146756,-803502,67136,-5798
1160,-814952,-12080,-146592,-804394,67320,-6216
1161,-815940,-12370,-146104,-805238,68000,-6276
1162,-817500,-12292,-145744,-806026,67638,-6508
1163,-819152,-12154,-146376,-806614,67594,-6310
1164,-819824,-12094,-147076,-808246,67988,-6454
1165,-819616,-12708,-147856,-809666,67868,-6776
1166,-820488,-12996,-147712,-810742,68178,-6582
1167,-822180,-13144,-146696,-810530,67782,-6574
1168,-822184,-13264,-147096,-811830,67758,-6324
1169,-822124,-13508,-147456,-813294,67988,-6634
1170,-822612,-13522,-147396,-813878,68792,-6770
1171,-823368,-13094,-147904,-814854,68504,-6140
1172,-823104,-13004,-148092,-815110,68772,-6266
1173,-824512,-12704,-147728,-816062,68836,-5560
1174,-826160,-12766,-148448,-816970,68924,-5318
1175,-826412,-13116,-148536,-817138,68456,-4890
1176,-827136,-12826,-148556,-817986,68572,-4924
1177,-827904,-12594,-148592,-818702,68720,-4800
1178,-828128,-12150,-148176,-818866,68264,-4528
1179,-829136,-11672,-149076,-819526,68654,-4526
1180,-829612,-12346,-149932,-820670,68368,-4734
1181,-830288,-12542,-149828,-821162,68154,-4146
1182,-831776,-12684,-149688,-821990,67818,-3710
1183,-833128,-12138,-149992,-822502,68066,-3722
1184,-833516,-12280,-149688,-823214,68110,-2950
1185,-833668,-12642,-149868,-824142,68238,-3666
1186,-834288,-12194,-150368,-825726,68210,-3374
1187,-834956,-12402,-150524,-827122,68962,-3970
1188,-835356,-12576,-150764,-828438,68886,-4234
1189,-836624,-13304,-150292,-829298,69054,-4680
1190,-837780,-13598,-149624,-830154,68826,-4452
1191,-838232,-13862,-150236,-831186,68994,-3734
1192,-838896,-13426,-150192,-832598,69364,-3092
1193,-839452,-13584,-150232,-833370,70132,-2622
1194,-838844,-13744,-150312,-834294,70320,-1800
1195,-839452,-13820,-150336,-835662,69970,-1996
1196,-840412,-13388,-150488,-836814,70176,-2298
1197,-841408,-13664,-150884,-839122,70240,-2068
1198,-842076,-13560,-150268,-839538,70424,-1812
1199,-842672,-13838,-150832,-839394,70784,-1772
1200,-843352,-13164,-150380,-839194,69904,-2132
1201,-843688,-13120,-149824,-839778,69724,-2432
1202,-844580,-13506,-149296,-839970,70510,-2852
1203,-845260,-13722,-149172,-840674,71232,-2662
1204,-845156,-14120,-148724,-841542,71528,-2142
1205,-845832,-13372,-148400,-842034,70806,-1948
1206,-845936,-13326,-147652,-842590,70538,-1852
1207,-846752,-13364,-147520,-842738,70138,-1652
1208,-847108,-13816,-147920,-843482,70752,-1824
1209,-847704,-13668,-148256,-844130,70584,-1738
1210,-848200,-13238,-148188,-845174,70356,-1820
1211,-848468,-13434,-147696,-846194,70984,-1910
1212,-849772,-13268,-148212,-847130,71044,-2262
1213,-850548,-13770,-148716,-848466,71020,-2394
1214,-851276,-14188,-148764,-849722,70624,-2828
1215,-851680,-13950,-148820,-849786,70284,-3034
1216,-851664,-14152,-148892,-850886,70252,-3416
1217,-851724,-14264,-148824,-851462,70280,-3244
1218,-853380,-13850,-148980,-851906,69480,-3232
1219,-853892,-13648,-149480,-852374,69414,-3106
1220,-854808,-13628,-150216,-853326,69548,-3800
1221,-854976,-13776,-150492,-854494,69180,-4262
1222,-856580,-14140,-150256,-856326,68968,-4482
1223,-858012,-14206,-150764,-858310,69108,-4022
1224,-858852,-13638,-151152,-858294,69238,-3024
1225,-860572,-13234,-150840,-859382,69498,-3482
1226,-861116,-13012,-151084,-860134,69394,-3700
1227,-861508,-12606,-150968,-861370,69430,-3726
1228,-861820,-12904,-151584,-862010,68996,-3062
1229,-863308,-13432,-151372,-862526,68636,-3124
1230,-863948,-14332,-151332,-862342,68656,-3250
1231,-865008,-14652,-151772,-863250,68608,-3366
1232,-865480,-14642,-152316,-862906,68246,-3344
1233,-866348,-14222,-152536,-863538,68156,-3800
1234,-867876,-14776,-152164,-864142,68240,-3780
1235,-868724,-14562,-152076,-864490,68828,-4234
1236,-870032,-14410,-152860,-865582,69102,-4306
1237,-871156,-14624,-152328,-866786,69418,-4754
1238,-872588,-15018,-152376,-868534,69342,-5638
1239,-873336,-16078,-153096,-870202,69578,-6580
1240,-874636,-16470,-153256,-871182,70246,-7090
1241,-875808,-16402,-152872,-872094,70314,-6934
1242,-875744,-16594,-152776,-872170,70520,-6516
1243,-875208,-16704,-152684,-873138,71136,-7318
1244,-875780,-16846,-152376,-873810,71436,-7164
1245,-876556,-17378,-152244,-875698,71360,-7080
1246,-877540,-17106,-153960,-876470,71396,-6646
1247,-878436,-16964,-154648,-877506,71772,-6906
1248,-879124,-16766,-154472,-877850,71804,-6598
1249,-880184,-16512,-154008,-878810,72292,-6532
1250,-880332,-17046,-154424,-880350,72876,-6932
1251,-880892,-17422,-154756,-880874,72592,-6876
1252,-881240,-17692,-155432,-882494,72508,-6730
1253,-882204,-17554,-155136,-883202,72732,-6800
1254,-883140,-17240,-155620,-884518,72900,-7314
1255,-883568,-16504,-155300,-885730,72848,-7790
1256,-883868,-16514,-155072,-886350,73340,-7828
1257,-885480,-16008,-155384,-887830,73768,-7170
1258,-885208,-15636,-155360,-889338,72516,-7542
1259,-885568,-16720,-155908,-889662,72664,-7706
1260,-885668,-16660,-156860,-890030,72220,-7752
1261,-887292,-16360,-156820,-891186,72076,-7890
1262,-888404,-16110,-157892,-892722,71510,-7722
1263,-889464,-16738,-158136,-893542,71782,-6440
1264,-889564,-17042,-158304,-894218,71278,-6632
1265,-890512,-16868,-158732,-895094,71490,-6972
1266,-890528,-17208,-158748,-896414,71732,-6660
1267,-891048,-17996,-158664,-896966,71032,-6918
1268,-892360,-17752,-158540,-897878,70430,-6518
1269,-893128,-17556,-158824,-899078,70486,-6414
1270,-894372,-17214,-159244,-899914,70302,-6660
1271,-895172,-17116,-159820,-900726,70744,-6214
1272,-895908,-16790,-159444,-901958,70460,-6342
1273,-896504,-17254,-159600,-903514,69632,-6616
1274,-897524,-17586,-159336,-904458,70016,-6590
1275,-898312,-17830,-158976,-905594,70728,-5758
1276,-899040,-17974,-159332,-906370,70312,-5906
1277,-900088,-17918,-158828,-906778,70656,-5692
1278,-900552,-17932,-158724,-907630,70372,-5942
1279,-901680,-17796,-158340,-908418,69900,-5892
1280,-902140,-18002,-157840,-909390,69592,-5544
1281,-903528,-18100,-158024,-910298,70108,-5722
1282,-903996,-18836,-158372,-910830,69704,-5826
1283,-903856,-18270,-158348,-911866,69816,-6262
1284,-904740,-18196,-158556,-913394,69092,-6360
1285,-904912,-18182,-158628,-914278,69688,-5500
1286,-905720,-18574,-158616,-915742,69346,-5576
1287,-906432,-18600,-159092,-917742,68818,-5576
1288,-907268,-18828,-158996,-919278,69740,-5434
1289,-907948,-18200,-158552,-919774,69740,-4864
1290,-908800,-18268,-158060,-920518,69930,-4344
1291,-909564,-18464,-157984,-921210,70050,-4266
1292,-909508,-18866,-159068,-921850,69978,-4186
1293,-910288,-18184,-158824,-922614,70054,-4236
1294,-911444,-18522,-157836,-922398,70456,-4654
1295,-912040,-18134,-157496,-923182,70188,-4380
1296,-912760,-17838,-157248,-924278,70444,-4452
1297,-913704,-17882,-156660,-925454,70196,-3586
1298,-914260,-17560,-157344,-926394,71128,-3500
1299,-914500,-16986,-157284,-926778,71244,-3532
1300,-915232,-17798,-157376,-928126,70468,-4098
1301,-915972,-18376,-157576,-928238,69966,-4308
1302,-917328,-17830,-158108,-928650,70994,-4508
1303,-918400,-17232,-158804,-929454,71510,-4828
1304,-919492,-17674,-159824,-929542,71190,-5072
1305,-920956,-17546,-160320,-929850,70856,-5018
1306,-921708,-18698,-160356,-931506,70060,-5464
1307,-922700,-18972,-160488,-932550,70008,-5222
1308,-923536,-19566,-160432,-933086,70098,-5198
1309,-924340,-19864,-160492,-934834,70378,-5642
1310,-926068,-20286,-159484,-934954,70366,-5850
1311,-926184,-20156,-159260,-935774,69870,-5310
1312,-926140,-20542,-159788,-936018,69754,-5208
1313,-927640,-19890,-160472,-937694,70366,-5124
1314,-929316,-20056,-160680,-938958,70954,-5806
1315,-930388,-19250,-160400,-940094,71754,-5658
1316,-931228,-19630,-161044,-940798,71426,-4974
1317,-931168,-19706,-160536,-941850,71742,-5114
1318,-932484,-20118,-161300,-941854,70982,-4964
1319,-933360,-19388,-160736,-941874,70878,-5314
1320,-933532,-19416,-160336,-943550,70798,-5214
1321,-933992,-19396,-159560,-944918,70694,-5142
1322,-935132,-19462,-159528,-945570,70864,-4720
1323,-935952,-18994,-159468,-946782,71320,-4520
1324,-936652,-18310,-159368,-947526,71444,-3984
1325,-937472,-19270,-160284,-948730,70868,-4254
1326,-937860,-18716,-161388,-949842,70684,-4132
1327,-938428,-19266,-160900,-950906,70720,-4104
1328,-938960,-19594,-160800,-952730,70436,-3750
1329,-939612,-20228,-161032,-953018,70704,-3854
1330,-940948,-20862,-161364,-953226,70440,-4180
1331,-941680,-21876,-160768,-954002,70860,-3794
1332,-942544,-21828,-161792,-955254,70272,-3382
1333,-943764,-21664,-161568,-957162,70128,-3460
1334,-943768,-21828,-161712,-958498,69532,-3602
1335,-943988,-21430,-162264,-959714,69540,-4072
1336,-944936,-21932,-162308,-961122,69832,-4120
1337,-945536,-21942,-162452,-961586,70710,-3874
1338,-946600,-21766,-162092,-961738,70998,-4132
1339,-948016,-21514,-162192,-963018,71154,-3994
1340,-948448,-20582,-162084,-963790,71518,-4244
1341,-949440,-20936,-162304,-964250,71640,-3998
1342,-949856,-20680,-162036,-965178,71616,-4404
1343,-951312,-20306,-161936,-964946,71200,-4412
1344,-952644,-20300,-162368,-965702,71062,-4908
1345,-953644,-20816,-163500,-966778,71230,-5114
1346,-954868,-20526,-162792,-967818,71230,-5212
1347,-955904,-21210,-163920,-968318,70684,-5052
1348,-955608,-21448,-163800,-968606,70016,-4658
1349,-956452,-21380,-163616,-969094,70044,-5382
1350,-957260,-21344,-164580,-969910,69556,-5446
1351,-958344,-21304,-164416,-971038,69458,-5066
1352,-959496,-21602,-164480,-971382,69650,-5264
1353,-960080,-21806,-164668,-972214,69728,-5422
1354,-960632,-21868,-164960,-973082,69224,-5708
1355,-961136,-21696,-165116,-973698,68958,-5902
1356,-962280,-22306,-164496,-974294,69254,-6754
1357,-963960,-22206,-164580,-975938,69234,-6568
1358,-964664,-21836,-164484,-975734,69178,-6424
1359,-965000,-21160,-164872,-976230,69390,-6486
1360,-965872,-20712,-165432,-976950,68674,-6412
1361,-966700,-21134,-165864,-977558,68534,-6630
1362,-967784,-21774,-166472,-978126,68798,-7370
1363,-968656,-21494,-166232,-978830,68722,-7218
1364,-969572,-21384,-166900,-979986,68454,-7782
1365,-970396,-21380,-166852,-980386,68904,-7896
1366,-971412,-21748,-167272,-980474,69524,-8002
1367,-971816,-21524,-168440,-980606,68888,-8600
1368,-972680,-21542,-168680,-981514,69520,-9190
1369,-973800,-21116,-169024,-982606,69676,-8348
1370,-974844,-21016,-168816,-983098,69700,-8866
1371,-976916,-20112,-168416,-983898,69040,-8902
1372,-976996,-20130,-169264,-984682,69776,-8802
1373,-978408,-20166,-169560,-985234,69620,-9036
1374,-978968,-20302,-169728,-985918,69184,-9022
1375,-980352,-20104,-170120,-986270,69592,-9132
1376,-981292,-20398,-170792,-987470,69980,-9172
1377,-981840,-20024,-170844,-988402,69844,-9942
1378,-983128,-19376,-171168,-989010,69776,-10386
1379,-983116,-19402,-170796,-990358,69352,-10416
1380,-984052,-18874,-171276,-990314,69196,-10572
1381,-984768,-18940,-171212,-991578,69116,-10052
1382,-985128,-18618,-172404,-992642,69198,-9384
1383,-984856,-18390,-173188,-993698,68858,-9612
1384,-986012,-18834,-173420,-994126,69686,-9018
1385,-986776,-18530,-173968,-995522,70298,-9010
1386,-987324,-18924,-174164,-995814,70250,-9540
1387,-987812,-19178,-174600,-997146,70294,-9722
1388,-988408,-19454,-174980,-997882,70366,-10138
1389,-989332,-19172,-175692,-998570,69294,-10882
1390,-990076,-19808,-175824,-998942,68450,-10348
1391,-990884,-20512,-176436,-999330,68584,-10304
1392,-992004,-20774,-177464,-1000446,68416,-10374
1393,-992600,-20340,-177000,-1000754,68632,-10356
1394,-993288,-20394,-177416,-1001578,68856,-10140
1395,-994656,-20098,-177092,-1002314,69396,-10532
1396,-995224,-19786,-176408,-1003590,69628,-10860
1397,-996532,-19650,-176568,-1004378,69308,-11284
1398,-997624,-19876,-177332,-1005298,69722,-11342
1399,-998420,-19774,-178124,-1006430,70178,-11034
1400,-999212,-19852,-177832,-1006962,70322,-10968
1401,-999136,-19802,-177740,-1008046,70392,-10528
1402,-999416,-20230,-177752,-1007882,71532,-10758
1403,-999812,-20246,-178172,-1009062,71788,-11004
1404,-1000536,-19800,-178032,-1009054,71896,-10324
1405,-1000880,-19832,-178560,-1009210,72080,-10478
1406,-1001712,-19824,-179660,-1009630,71760,-10274
1407,-1002304,-19944,-179916,-1010178,71876,-10080
1408,-1002956,-19634,-179756,-1011450,72152,-9782
1409,-1003216,-19340,-179936,-1011598,72220,-9604
1410,-1004644,-18794,-179632,-1013018,72434,-9298
1411,-1005868,-18390,-179260,-1013006,72732,-9388
1412,-1006252,-18556,-179072,-1013794,72414,-9480
1413,-1006564,-18762,-179384,-1014394,71944,-9172
1414,-1007356,-18758,-179452,-1015194,71808,-9060
1415,-1008672,-18720,-178992,-1016150,72096,-9092
1416,-1009692,-19154,-179476,-1016418,71960,-9826
1417,-1010528,-18644,-179928,-1017618,71520,-10826
1418,-1011432,-19944,-179708,-1018802,71196,-10374
1419,-1012516,-19914,-180384,-1020318,71366,-10568
1420,-1012684,-19138,-179952,-1020638,71498,-10770
1421,-1013684,-18932,-180692,-1021498,71738,-10988
1422,-1014780,-18626,-181260,-1022250,72082,-11270
1423,-1015444,-17790,-181952,-1023402,71778,-11070
1424,-1016540,-17860,-182120,-1024034,71318,-11234
1425,-1017212,-18234,-183032,-1024822,71278,-11386
1426,-1018364,-18472,-183316,-1025666,71874,-10864
1427,-1019128,-18472,-183340,-1026578,71846,-11636
1428,-1019504,-17550,-183456,-1026970,71834,-11738
1429,-1020960,-17038,-183864,-1027646,71914,-12064
1430,-1021476,-16848,-184368,-1028434,72716,-12180
1431,-1022920,-16490,-184364,-1028854,72952,-12046
1432,-1023292,-16938,-184784,-1029954,73066,-12030
1433,-1024664,-16696,-184048,-1031070,73010,-11620
1434,-1026332,-17202,-184076,-1032310,72422,-11040
1435,-1027368,-17204,-184424,-1033262,72398,-10784
1436,-1028316,-17222,-184364,-1033918,71958,-10968
1437,-1029228,-17856,-185008,-1035006,72122,-10920
1438,-1030624,-17290,-186260,-1036054,71222,-11210
1439,-1031304,-17460,-185992,-1037786,71002,-11050
1440,-1031808,-17584,-186112,-1038154,71046,-10204
1441,-1033276,-18022,-186628,-1039114,70144,-10044
1442,-1033576,-17606,-187608,-1040342,69398,-9168
1443,-1035172,-17160,-188676,-1041442,69094,-8914
1444,-1035620,-17060,-189196,-1042466,68986,-9008
1445,-1036396,-16722,-190188,-1043690,68428,-8968
1446,-1036816,-17218,-190336,-1045038,67800,-8310
1447,-1037776,-16980,-190076,-1045594,67858,-8366
1448,-1038384,-17252,-190108,-1045814,67802,-7540
1449,-1038968,-17108,-190828,-1046374,68434,-7558
1450,-1038868,-17412,-190300,-1046842,68762,-8090
1451,-1039612,-17676,-190740,-1048058,68842,-8206
1452,-1039820,-17758,-191088,-1049086,69462,-8492
1453,-1040956,-17800,-190956,-1050066,70392,-8414
1454,-1043260,-18170,-191100,-1051962,70174,-8420
1455,-1043476,-18446,-190476,-1053078,70668,-7554
1456,-1043584,-18362,-191152,-1053614,70702,-7208
1457,-1043684,-18054,-191856,-1055166,71702,-6962
1458,-1044576,-17544,-192596,-1056338,72098,-6502
1459,-1045800,-17630,-193592,-1057606,72162,-6612
1460,-1046092,-18064,-193800,-1059094,72294,-6592
1461,-1047112,-17632,-194256,-1059670,72402,-6968
1462,-1047716,-17446,-194916,-1060842,72830,-7042
1463,-1048692,-17106,-194852,-1061974,73466,-7300
1464,-1049484,-16970,-195116,-1062638,73330,-6680
1465,-1050056,-16714,-195548,-1063266,74384,-6706
1466,-1050812,-16756,-196584,-1064258,74252,-6700
1467,-1051304,-15632,-195972,-1064254,73828,-6712
1468,-1053060,-16162,-195820,-1065042,74540,-6996
1469,-1054032,-16856,-196632,-1066430,75052,-7528
1470,-1055304,-17094,-197396,-1066282,74792,-7726
1471,-1055412,-17118,-197116,-1067314,74338,-7982
1472,-1056524,-17224,-196772,-1067554,74614,-8226
1473,-1056884,-17490,-197308,-1068066,73930,-8384
1474,-1057500,-17020,-197164,-1069334,74184,-8776
1475,-1058576,-17348,-195960,-1070710,75024,-8782
1476,-1059256,-17360,-196040,-1071258,74700,-8588
1477,-1059992,-17140,-195976,-1072642,74764,-7978
1478,-1060016,-17256,-195748,-1072722,75176,-7694
1479,-1060896,-16732,-196352,-1074050,75408,-7614
1480,-1060904,-16970,-196268,-1074726,75500,-7648
1481,-1061576,-17148,-196840,-1075734,75480,-6938
1482,-1062088,-17344,-196368,-1076358,75212,-7542
1483,-1062760,-17108,-196952,-1076782,75708,-7336
1484,-1062336,-17262,-197148,-1078570,75712,-7634
1485,-1063276,-16922,-197296,-1079238,75208,-8416
1486,-1064456,-16590,-197232,-1079518,74956,-7898
1487,-1065808,-16978,-197432,-1080686,74700,-7336
1488,-1066176,-17574,-197788,-1081826,75084,-7716
1489,-1067668,-16804,-198584,-1082446,75120,-7594
1490,-1068616,-16804,-198444,-1082862,75386,-8070
1491,-1069468,-17444,-199012,-1083246,75318,-8406
1492,-1070196,-16742,-200104,-1084374,74990,-8038
1493,-1070608,-16666,-200504,-1085598,75438,-7772
1494,-1071940,-17094,-200376,-1086102,75910,-7798
1495,-1072956,-17392,-200084,-1087618,75662,-8036
1496,-1073528,-17166,-201184,-1088602,75394,-7616
1497,-1074376,-17056,-201180,-1088858,76044,-8200
1498,-1075356,-16964,-200680,-1089642,75808,-7858
1499,-1076488,-17310,-201392,-1090218,75992,-8116
1500,-1077552,-16920,-201432,-1092426,76372,-8708
1501,-1078360,-16972,-201148,-1093046,76840,-8906
1502,-1079028,-16826,-200736,-1093894,76472,-9192
1503,-1080552,-16688,-200716,-1094682,76828,-9946
1504,-1081188,-16644,-200416,-1095074,77552,-10836
1505,-1082012,-16236,-200444,-1095450,77740,-10862
1506,-1082792,-16288,-200416,-1096022,77748,-10438
1507,-1083144,-16172,-200236,-1097202,77140,-10088
1508,-1084944,-16700,-200604,-1097734,76564,-9570
1509,-1086040,-16220,-200268,-1098250,76340,-9570
1510,-1086572,-15956,-200568,-1098974,76580,-9776
1511,-1088000,-15944,-200960,-1100074,76172,-10094
1512,-1088592,-15400,-200072,-1101006,76348,-9806
1513,-1089528,-15596,-199900,-1101014,76512,-9230
1514,-1090200,-15680,-199832,-1102486,76916,-9138
1515,-1091400,-16032,-199100,-1102806,76844,-8676
1516,-1092396,-16208,-199328,-1103314,76304,-8592
1517,-1093184,-16238,-199092,-1103986,76748,-7922
1518,-1093660,-15664,-198312,-1104890,77176,-8114
1519,-1093844,-15396,-198372,-1104978,77416,-7236
1520,-1094372,-15354,-197408,-1105758,77280,-7958
1521,-1094992,-15188,-198392,-1106686,77324,-8228
1522,-1095348,-15660,-197528,-1107450,77424,-8062
1523,-1096752,-15822,-198104,-1108370,78100,-8428
1524,-1096980,-16370,-197944,-1109198,78208,-8506
1525,-1097696,-16214,-198212,-1110550,77868,-7762
1526,-1097796,-16392,-198268,-1111126,77504,-8012
1527,-1098400,-16446,-198520,-1111654,77520,-8234
1528,-1098724,-16934,-198636,-1112782,77712,-7864
1529,-1099184,-16482,-199488,-1113770,77404,-8058
1530,-1100132,-16366,-199612,-1115194,77380,-8558
1531,-1100652,-16362,-199928,-1116342,78000,-8354
1532,-1101316,-16178,-199364,-1116586,77432,-8528
1533,-1100480,-16192,-199704,-1117606,77300,-8728
1534,-1101116,-16588,-200960,-1117814,77740,-8280
1535,-1101048,-16716,-201080,-1118622,77062,-7988
1536,-1101652,-17114,-201584,-1119214,77734,-8018
1537,-1102268,-17384,-202044,-1119254,77846,-8518
1538,-1102916,-17416,-201800,-1120082,78206,-8476
1539,-1104156,-17204,-201532,-1121166,78478,-7962
1540,-1105212,-16848,-201580,-1121354,78734,-7260
1541,-1105984,-16944,-201456,-1121910,78634,-6696
1542,-1106880,-17362,-202120,-1123218,77942,-6756
1543,-1107924,-17442,-202660,-1124602,77514,-6344
1544,-1108608,-16688,-202684,-1125678,76794,-7054
1545,-1109976,-16150,-202600,-1125742,76654,-6812
1546,-1110768,-16192,-202496,-1126322,76130,-6624
1547,-1112164,-16480,-202052,-1127050,76254,-7190
1548,-1113388,-16554,-202400,-1128218,75862,-7250
1549,-1113844,-16248,-202484,-1128830,75354,-7328
1550,-1114388,-16148,-202992,-1129698,75688,-7566
1551,-1115448,-16324,-202496,-1130090,76196,-7724
1552,-1116660,-15856,-203100,-1131114,75372,-8028
1553,-1118076,-15188,-202908,-1131774,75708,-8454
1554,-1119220,-15138,-202872,-1132262,75844,-8572
1555,-1119576,-15470,-203032,-1133114,75560,-8274
1556,-1120180,-15704,-203208,-1134134,75632,-8082
1557,-1120392,-15324,-202844,-1136014,75480,-8302
1558,-1122424,-14532,-203044,-1135934,75328,-8288
1559,-1123492,-14224,-203596,-1137054,75160,-7732
1560,-1124768,-13536,-203228,-1137630,75464,-7642
1561,-1125436,-13124,-203904,-1139150,75580,-6992
1562,-1126152,-12882,-203560,-1140174,75020,-7080
1563,-1126880,-12968,-203468,-1141486,75670,-6870
1564,-1127512,-12828,-203368,-1142054,75874,-6406
1565,-1127980,-12608,-203544,-1143470,76166,-6404
1566,-1128588,-13104,-203604,-1144526,75690,-6714
1567,-1128776,-12642,-203768,-1145142,76414,-6350
1568,-1130800,-12834,-204116,-1145606,76302,-6400
1569,-1131416,-12508,-204628,-1146946,75942,-6608
1570,-1131116,-12886,-205312,-1148106,75858,-6972
1571,-1132648,-12876,-205528,-1148318,75922,-7286
1572,-1132948,-13072,-205996,-1149346,75330,-7490
1573,-1133040,-12996,-206640,-1150410,75642,-7302
1574,-1133668,-11996,-206320,-1151078,76446,-8078
1575,-1134464,-11584,-206248,-1151426,76226,-8248
1576,-1134944,-11594,-206232,-1152930,75850,-8532
1577,-1136480,-11654,-205868,-1153626,75066,-8388
1578,-1136884,-11684,-205776,-1154458,74810,-8088
1579,-1137512,-11234,-206292,-1155398,75004,-8114
1580,-1138136,-11100,-207252,-1156130,75660,-8160
1581,-1138408,-10706,-207084,-1157386,74796,-8400
1582,-1138484,-10022,-207440,-1157846,74980,-8210
1583,-1139192,-10258,-207100,-1158486,75044,-7934
1584,-1139932,-10360,-206740,-1159118,75624,-7350
1585,-1140476,-10414,-206760,-1159214,75976,-7464
1586,-1140936,-10598,-206576,-1160354,76332,-6660
1587,-1142148,-10436,-205960,-1161322,76724,-6360
1588,-1142792,-10926,-206052,-1161954,77004,-5990
1589,-1143280,-10348,-205572,-1163062,77668,-5398
1590,-1143764,-10272,-204836,-1164778,77452,-5250
1591,-1144376,-10558,-205776,-1165006,76668,-5234
1592,-1145124,-10780,-206100,-1165654,76424,-4946
1593,-1145468,-10170,-206928,-1166698,76668,-5658
1594,-1145992,-9696,-207404,-1167910,76432,-5474
1595,-1146528,-9514,-207464,-1168642,75428,-5790
1596,-1146756,-8824,-207940,-1169346,76292,-5660
1597,-1146984,-8680,-207832,-1169802,76568,-5332
1598,-1147708,-8536,-207264,-1169734,76004,-5152
1599,-1147996,-8230,-207384,-1170282,75580,-4670
1600,-1148920,-7920,-207276,-1171426,75348,-4296
1601,-1149616,-8126,-207472,-1173510,74876,-4142
1602,-1150196,-8090,-208328,-1174970,74988,-4526
1603,-1151068,-7896,-208132,-1176130,74854,-5294
1604,-1151560,-7420,-208296,-1177838,75366,-4798
1605,-1152448,-7326,-207488,-1177806,75322,-4492
1606,-1153532,-7258,-207520,-1178510,75266,-3520
1607,-1153440,-7418,-208308,-1178798,75802,-4044
1608,-1154324,-7614,-208440,-1180178,75502,-3282
1609,-1154896,-7628,-208632,-1181398,75954,-3516
1610,-1155448,-7350,-208672,-1182134,75446,-3316
1611,-1156248,-6906,-208860,-1182926,75670,-2964
1612,-1157460,-7452,-209136,-1183054,75678,-3770
1613,-1158840,-7350,-208728,-1183494,75926,-4308
1614,-1159460,-7724,-209392,-1183958,75714,-4618
1615,-1160720,-7550,-209280,-1184938,75634,-5122
1616,-1161720,-7290,-209360,-1184858,75102,-5846
1617,-1162644,-7156,-209856,-1185394,75194,-5344
1618,-1163600,-7098,-209696,-1185254,74226,-5796
1619,-1163872,-7472,-209480,-1186810,73850,-6132
1620,-1165064,-7278,-210272,-1188234,74074,-5758
1621,-1165780,-7384,-210248,-1188774,73974,-5514
1622,-1165928,-7776,-210288,-1190314,73982,-5708
1623,-1166768,-8362,-211112,-1191478,74282,-5882
1624,-1167796,-8358,-212000,-1192486,74384,-6418
1625,-1168156,-8482,-212216,-1193422,74204,-6276
1626,-1169060,-8040,-212172,-1194050,74080,-5526
1627,-1168800,-7826,-211960,-1194666,75088,-5592
1628,-1169876,-7770,-212616,-1195726,74940,-5624
1629,-1170080,-7732,-212984,-1196290,74918,-5492
1630,-1171420,-8014,-213544,-1197518,75346,-5574
1631,-1171652,-7764,-213924,-1197614,76326,-5284
1632,-1172416,-7622,-213340,-1198722,76610,-5308
1633,-1172944,-7180,-213156,-1199694,75634,-5558
1634,-1173944,-7214,-212892,-1201318,75802,-5934
1635,-1174992,-7762,-212628,-1201938,75988,-6246
1636,-1175388,-8220,-212428,-1203446,76344,-7044
1637,-1175828,-8586,-213164,-1204498,76512,-7368
1638,-1176396,-9172,-213448,-1204798,77308,-7968
1639,-1178028,-9410,-213368,-1204594,77026,-7978
1640,-1178072,-9834,-213328,-1205462,77666,-7676
1641,-1177972,-10518,-213276,-1207018,77822,-7722
1642,-1179064,-9942,-213808,-1207714,77480,-7550
1643,-1179768,-9258,-214308,-1209094,77524,-6812
1644,-1180372,-9436,-214872,-1210458,77498,-7174
1645,-1180416,-9550,-215356,-1211458,77434,-7616
1646,-1181340,-9802,-216044,-1212142,78278,-7750
1647,-1181712,-10022,-216028,-1212334,78078,-7558
1648,-1182408,-10390,-216848,-1212290,77466,-7036
1649,-1184324,-10688,-216564,-1213386,77046,-7340
1650,-1184036,-10516,-216472,-1213334,76346,-7530
1651,-1184164,-10790,-216752,-1214686,76430,-7392
1652,-1184828,-11144,-217136,-1215686,75950,-7498
1653,-1185324,-10926,-217656,-1216906,76142,-6848
1654,-1186548,-10648,-218052,-1218070,76162,-7042
1655,-1187332,-10808,-217964,-1218702,75702,-6808
1656,-1187968,-10622,-217272,-1218738,76222,-7076
1657,-1188396,-10706,-216392,-1219394,76430,-7308
1658,-1189568,-10684,-215944,-1220662,75850,-7064
1659,-1190916,-10254,-216140,-1221410,76730,-7186
1660,-1191624,-10356,-216748,-1221802,76646,-6842
1661,-1192580,-9460,-217056,-1223342,76686,-6428
1662,-1193624,-8922,-216116,-1224698,76286,-6442
1663,-1193984,-9746,-215960,-1225418,75374,-7074
1664,-1194832,-9916,-216644,-1226118,75272,-6994
