,0
1690,2968
1691,3902
1692,3536
1693,3958
1694,3700
1695,3490
1696,3636
1697,4256
1698,4412
1699,4846
1700,5038
1701,5176
1702,5524
1703,5112
1704,5164
1705,5680
1706,5590
1707,5430
1708,5324
1709,5896
1710,5468
1711,5334
1712,5220
1713,5094
1714,4782
1715,4348
1716,4400
1717,3988
1718,3584
1719,3466
1720,3498
1721,3462
1722,3580
1723,3566
1724,2564
1725,2988
1726,2816
1727,2642
1728,2598
1729,2872
1730,3338
1731,3152
1732,3372
1733,4144
1734,4266
1735,3754
1736,3836
1737,3918
1738,3920
1739,4514
1740,4260
1741,3552
1742,3124
1743,2992
1744,3204
1745,3362
1746,3358
1747,3394
1748,3372
1749,3150
1750,2858
1751,3466
1752,3122
1753,3478
1754,3408
1755,2964
1756,2472
1757,2290
1758,2098
1759,2994
1760,3034
1761,3328
1762,3336
1763,3770
1764,3936
1765,4490
1766,4304
1767,4456
1768,4240
1769,4656
1770,4738
1771,4528
1772,4336
1773,4306
1774,3756
1775,3642
1776,3446
1777,3384
1778,3710
1779,3542
1780,3438
1781,3722
1782,3138
1783,3756
1784,3534
1785,3722
1786,3578
1787,3482
1788,3694
1789,3476
1790,4502
1791,4818
1792,5022
1793,5478
1794,5376
1795,5116
1796,4230
1797,4694
1798,4834
1799,4754
1800,5062
1801,4834
1802,4922
1803,4880
1804,4586
1805,4426
1806,4500
1807,4554
1808,4358
1809,4142
1810,4374
1811,4312
1812,4202
1813,4664
1814,4644
1815,4420
1816,4902
1817,5140
1818,5332
1819,5472
1820,5980
1821,5810
1822,5814
1823,5536
1824,5270
1825,5182
1826,5344
1827,5158
1828,4662
1829,4048
1830,3416
1831,3468
1832,4086
1833,4412
1834,4576
1835,4756
1836,4858
1837,4854
1838,4362
1839,4356
1840,4730
1841,4806
1842,4610
1843,4312
1844,4512
1845,4364
1846,4520
1847,4246
1848,4162
1849,3956
1850,3880
1851,4078
1852,4484
1853,4206
1854,4778
1855,4976
1856,5236
1857,4878
1858,5190
1859,4800
1860,4774
1861,4244
1862,3970
1863,4390
1864,4138
1865,4724
1866,5026
1867,5144
1868,5188
1869,4978
1870,5360
1871,5222
1872,5654
1873,5284
1874,5106
1875,5036
1876,4980
1877,4376
1878,4562
1879,4344
1880,4142
1881,4064
1882,3780
1883,4636
1884,4582
1885,3760
1886,4078
1887,4056
1888,3558
1889,3786
1890,3036
1891,3422
1892,3050
1893,3352
1894,3336
1895,3368
1896,3686
1897,3590
1898,3930
1899,3982
1900,4232
1901,3654
1902,4040
1903,3744
1904,3772
1905,3862
1906,4290
1907,4862
1908,5202
1909,5888
1910,5276
1911,5044
1912,4814
1913,5386
1914,5462
1915,6000
1916,6144
1917,6692
1918,6618
1919,6402
1920,6322
1921,6644
1922,6594
1923,6122
1924,6376
1925,6120
1926,5988
1927,5678
1928,5600
1929,5274
1930,4600
1931,4896
1932,4592
1933,4442
1934,4210
1935,3658
1936,3956
1937,3860
1938,3402
1939,4020
1940,3822
1941,3776
1942,3910
1943,3684
1944,2822
1945,2970
1946,2832
1947,2986
1948,3244
1949,2974
1950,2890
1951,2496
1952,2418
1953,2794
1954,2710
1955,2670
1956,3048
1957,3654
1958,2782
1959,3060
1960,3264
1961,3574
1962,3932
1963,4016
1964,3836
1965,4076
1966,3598
1967,3866
1968,3672
1969,3794
1970,3660
1971,3872
1972,3986
1973,3808
1974,3266
1975,3278
1976,3596
1977,3456
1978,3762
1979,3486
1980,3204
1981,3148
1982,2594
1983,2856
1984,2650
1985,2910
1986,3150
1987,3696
1988,3618
1989,3060
1990,2950
1991,2770
1992,2148
1993,1834
1994,1906
1995,3146
1996,3328
1997,3490
1998,3250
1999,3204
2000,3388
2001,3270
2002,3408
2003,4284
2004,5008
2005,4858
2006,4820
2007,4912
2008,4412
2009,3910
2010,3888
2011,4226
2012,4558
2013,4370
2014,4332
2015,4056
2016,4076
2017,3786
2018,3732
2019,3578
2020,3798
2021,4452
2022,4804
2023,5062
2024,5054
2025,4988
2026,4710
2027,5634
2028,5490
2029,5498
2030,5104
2031,4644
2032,4998
2033,4738
2034,5350
2035,5394
2036,5090
2037,4732
2038,4558
2039,4870
2040,5290
2041,4912
2042,4606
2043,5406
2044,5524
2045,4702
2046,4930
2047,4826
2048,4682
2049,4688
2050,4832
2051,4702
2052,4600
2053,3822
2054,4198
2055,4164
2056,4168
2057,3912
2058,4060
2059,3748
2060,3808
2061,3566
2062,2878
2063,3376
2064,3522
2065,3466
2066,3326
2067,2778
2068,2128
2069,2192
2070,2624
2071,2976
2072,3610
2073,3774
2074,3762
2075,3970
2076,3854
2077,3382
2078,3602
2079,4326
2080,4438
2081,4146
2082,4512
2083,5022
2084,4992
2085,4678
2086,5204
2087,5168
2088,5216
2089,5246
2090,6036
2091,6506
2092,6482
2093,6852
2094,6626
2095,6744
2096,6698
2097,6576
2098,6218
2099,5618
2100,5626
2101,5082
2102,5448
2103,5398
2104,5170
2105,5458
2106,5324
2107,4846
2108,4974
2109,4680
2110,4646
2111,5286
2112,5376
2113,4738
2114,5112
2115,5354
2116,5654
2117,6000
2118,5634
2119,5450
2120,5394
2121,5608
2122,5278
2123,5302
2124,5332
2125,5050
2126,5762
2127,5378
2128,5362
2129,4752
2130,4218
2131,4008
2132,3848
2133,4198
2134,4190
2135,3450
2136,3652
2137,3466
2138,3800
2139,4110
2140,4086
2141,4584
2142,4256
2143,3916
2144,3764
2145,4286
2146,4548
2147,4228
2148,4098
2149,3736
2150,3454
2151,3508
2152,3250
2153,2846
2154,3222
2155,2966
2156,3236
2157,3642
2158,3536
2159,3666
2160,4314
2161,3914
2162,4274
2163,3486
2164,3240
2165,2776
2166,2046
2167,2262
2168,2508
2169,2226
2170,1940
2171,2186
2172,2838
2173,2338
2174,2354
2175,2270
2176,2052
2177,2196
2178,1826
2179,1914
2180,1652
2181,1566
2182,1672
2183,1974
2184,2140
2185,1926
2186,2170
2187,2378
2188,2312
2189,2164
2190,2708
2191,2312
2192,2514
2193,2338
2194,2552
2195,1806
2196,1998
2197,2120
2198,1720
2199,1932
2200,2366
2201,2434
2202,2780
2203,2760
2204,2758
2205,2418
2206,2336
2207,2398
2208,2704
2209,2120
2210,2338
2211,2472
2212,2348
2213,2354
2214,2590
2215,2876
2216,2490
2217,2574
2218,2792
2219,3238
2220,3464
2221,3332
2222,3188
2223,3334
2224,3070
2225,2660
2226,2776
2227,2914
2228,2272
2229,2466
2230,2630
2231,2372
2232,1950
2233,2100
2234,2256
2235,2520
2236,2964
2237,2670
2238,2448
2239,2496
2240,2198
2241,1784
2242,2292
2243,2694
2244,3102
2245,3574
2246,3510
2247,3256
2248,2740
2249,2298
2250,1882
2251,1350
2252,1430
2253,1914
2254,2214
2255,2602
2256,2510
2257,2972
2258,2626
2259,3358
2260,3314
2261,2888
2262,3276
2263,2952
2264,3108
2265,2936
2266,3048
2267,3310
2268,3136
2269,3226
2270,2758
2271,2668
2272,2864
2273,2598
2274,2546
2275,2636
2276,3024
2277,2804
2278,2736
2279,2842
2280,2472
2281,2406
2282,2614
2283,3200
2284,3278
2285,2388
2286,2548
2287,2284
2288,2776
2289,3344
2290,4120
2291,3622
2292,4070
2293,3560
2294,3256
2295,3146
2296,2602
2297,2696
2298,2524
2299,1968
2300,1836
2301,1668
2302,1744
2303,1426
2304,1780
2305,2320
2306,2174
2307,2080
2308,2406
2309,2340
2310,2454
2311,1844
2312,1544
2313,1368
2314,1772
2315,1734
2316,1396
2317,1520
2318,1032
2319,544
2320,768
2321,908
2322,1186
2323,1606
2324,1028
2325,778
2326,74
2327,296
2328,234
2329,458
2330,1092
2331,1146
2332,606
2333,812
2334,1424
2335,1470
2336,1638
2337,2044
2338,1630
2339,1840
2340,2302
2341,2660
2342,3026
2343,3322
2344,3484
2345,3906
2346,3588
2347,3852
2348,3708
2349,4046
2350,4194
2351,4046
2352,3424
2353,3432
2354,3240
2355,2728
2356,2066
2357,1700
2358,1496
2359,1470
2360,1400
2361,1414
2362,1884
2363,1936
2364,2136
2365,2238
2366,2418
2367,2156
2368,2274
2369,2338
2370,2552
2371,2550
2372,2578
2373,2516
2374,2582
2375,2704
2376,2846
2377,1944
2378,1882
2379,1986
2380,1790
2381,2364
2382,2008
2383,1838
2384,1842
2385,1522
2386,1658
2387,1788
2388,1852
2389,1852
2390,1654
2391,1242
2392,1080
2393,1268
2394,736
2395,1338
2396,1462
2397,1394
2398,1746
2399,1856
2400,1684
2401,1208
2402,1540
2403,2022
2404,1976
2405,1984
2406,1602
2407,2068
2408,2006
2409,2684
2410,2366
2411,1744
2412,1654
2413,1832
2414,2238
2415,2344
2416,2562
2417,2470
2418,2476
2419,2340
2420,2154
2421,2686
2422,2816
2423,2872
2424,2650
2425,2662
2426,2952
2427,3076
2428,3172
2429,2994
2430,3410
2431,3344
2432,3610
2433,3442
2434,3946
2435,4550
2436,4194
2437,4284
2438,4018
2439,4024
2440,4104
2441,3888
2442,4018
2443,3930
2444,3982
2445,4130
2446,4404
2447,3828
2448,4396
2449,4020
2450,4218
2451,3314
2452,3058
2453,3738
2454,3614
2455,3152
2456,2912
2457,3238
2458,3566
2459,3470
2460,3982
2461,3990
2462,3698
2463,4092
2464,3972
2465,3498
2466,3298
2467,3124
2468,2716
2469,2982
2470,3160
2471,3392
2472,3662
2473,3732
2474,3924
2475,4046
2476,4214
2477,4526
2478,4724
2479,4386
2480,4238
2481,4348
2482,3926
2483,3340
2484,3452
2485,3398
2486,3478
2487,3296
2488,3690
2489,3350
2490,3662
2491,4214
2492,4140
2493,3876
2494,3900
2495,4100
2496,3944
2497,4274
2498,4432
2499,4322
2500,4150
2501,4120
2502,3824
2503,3188
2504,2974
2505,3254
2506,2754
