,0.2,0.4,0.6,0.8,1,1.2
680,-408,5674,7414,8012,7950,-8080
681,-504,5330,6918,8128,8036,-8384
682,-334,5054,7046,7718,7782,-8360
683,-378,4954,7046,7628,8138,-8462
684,-856,4904,6726,7470,7806,-8242
685,-1110,4208,6438,7336,7716,-8124
686,-56,5456,7024,7740,8378,-8044
687,14,5616,7228,7938,8178,-8158
688,-66,5718,7418,7774,8160,-8012
689,168,5442,7146,7926,8102,-8110
690,706,5898,7558,8028,8180,-7980
691,504,5612,7268,7774,7984,-8470
692,556,5634,7330,7628,8344,-8102
693,508,5186,7252,7628,8084,-8632
694,392,5488,7144,7738,8192,-7724
695,184,5684,7182,7714,8304,-8180
696,568,5620,7560,7796,8208,-7904
697,914,6178,7462,8076,7998,-8032
698,1066,6194,7254,8042,7990,-7852
699,1202,6554,7588,7972,8184,-8082
700,910,6120,7284,7914,8092,-8376
701,466,5638,7512,7786,7832,-8360
702,142,5226,7336,7650,7528,-8346
703,-110,5300,7430,7772,7776,-8408
704,54,5322,6864,7694,7962,-7914
705,-72,5304,6894,7746,8152,-8086
706,-102,5104,7064,7480,8160,-7744
707,32,5178,7540,7670,8054,-8114
708,-368,5036,7058,7608,8108,-8182
709,-524,5134,7214,7846,7992,-8154
710,-666,4822,6948,7894,7756,-8084
711,-558,5414,7170,8174,7798,-7870
712,-390,5148,7138,7784,7852,-7746
713,-408,5644,7642,7996,8070,-7924
714,-1052,5348,7156,7410,7966,-8064
715,-1106,5730,6968,7612,7934,-8150
716,-1120,5268,6690,7668,8046,-7862
717,-1040,5166,7186,7598,7432,-8218
718,-682,5128,7188,7948,7576,-8382
719,-550,5186,7284,7738,7904,-8208
720,-684,5032,7260,7844,8162,-8044
721,-658,5250,7572,8052,8266,-8058
722,-586,5296,7418,7846,7928,-8356
723,-312,4970,7088,7522,7844,-8178
724,-328,4992,7280,7740,8132,-7864
725,-330,5378,7486,7590,8156,-8420
726,-510,5252,7072,7878,8212,-8538
727,-860,5086,6846,7288,7966,-8498
728,-352,5454,7226,7692,8288,-8086
729,34,6062,7590,8000,8268,-8078
730,-52,5546,7202,8166,8096,-7942
731,-762,4870,6698,7410,7764,-8240
732,-464,5158,7218,7850,8130,-8388
733,-870,4808,7244,7706,8214,-8344
734,-1224,4490,7008,7548,8004,-8516
735,-532,4938,7206,7608,7940,-8306
736,-162,5130,7314,7858,8006,-7896
737,-464,5524,7126,7824,8302,-7836
738,-388,5664,6854,7426,7820,-8186
739,-726,5650,7008,7654,8210,-8246
740,-588,5804,6788,7652,7902,-8408
741,-154,5974,6868,7910,8080,-7988
742,-370,6054,7266,8086,7920,-7762
743,-278,5704,7314,7742,7870,-8078
744,-412,5194,7014,7544,7988,-8018
745,-442,5388,7094,7990,7974,-7930
746,62,5832,7092,8034,8000,-8460
747,-96,5732,7222,7668,7956,-8352
748,-190,5896,7258,7890,8152,-8202
749,-368,5832,7630,7752,8124,-8088
750,-170,5608,7482,7760,8288,-8186
751,-244,5310,6820,7440,8028,-8608
752,-214,5250,6698,7650,7980,-8054
753,-114,5490,7112,7564,8172,-8086
754,-358,4874,7122,7680,7728,-7822
755,-584,4652,7216,7838,7790,-8410
756,-210,5372,7800,8118,8346,-8628
757,114,5780,7594,8074,8278,-8222
758,190,5974,7126,7534,8042,-8002
759,-408,5542,6920,7632,7872,-8204
760,-210,5550,6818,7270,8036,-8024
761,-182,5462,6936,7154,7642,-8420
762,-92,5588,7050,7802,8124,-7802
763,326,5718,7320,8228,7970,-8196
764,580,6022,7676,7916,7882,-8266
765,26,5768,7226,7624,7844,-8072
766,472,5950,7192,7520,7952,-7966
767,464,5802,6874,7714,7818,-8132
768,464,5578,6756,7408,7768,-8050
769,4,5704,7000,7798,8080,-8138
770,-52,5430,7138,7914,7890,-7914
771,-16,5174,6840,7598,7660,-8322
772,322,5382,6792,7544,7802,-8406
773,180,5676,6964,7554,7958,-8258
774,178,5332,6902,7794,7934,-8208
775,180,5204,7238,7856,8016,-8020
776,406,5716,7692,7892,8000,-7968
777,186,5434,7142,7802,7910,-8008
778,-68,5336,6930,7672,7870,-8164
779,-568,4802,7040,7744,7954,-8364
780,-394,4738,6932,7888,8282,-8262
781,-402,5098,7052,7910,8016,-8096
782,152,5652,7636,7906,8014,-7664
783,-160,5390,7176,7626,8064,-8148
784,-376,5720,7408,8130,7970,-8530
785,6,6206,7502,8002,8242,-8006
786,-154,5836,6906,7834,8210,-8168
787,-178,5934,7398,7976,8062,-8074
788,-126,5862,7110,7998,8012,-8022
789,-150,5348,6852,7968,8160,-8152
790,-156,4944,6910,7712,7856,-8182
791,198,5634,7418,7890,8048,-8170
792,-126,5412,6954,7452,7742,-8240
793,146,5658,7260,7686,7848,-8012
794,184,5736,7390,7932,7998,-8028
795,-226,5130,7274,7794,8066,-7888
796,-494,5032,6888,7606,7854,-8074
797,-166,5244,7290,7796,7834,-8322
798,-1038,4636,7028,7300,7708,-8276
799,-1294,4256,6946,7604,7480,-8288
800,-1194,4990,7098,7552,7850,-8056
801,-864,5266,6926,7610,7792,-8232
802,-904,5170,6960,7582,8068,-8348
803,-354,5906,7066,8152,8146,-7950
804,-692,5472,7104,7612,8036,-8082
805,-752,5496,6932,7498,8200,-8502
806,-476,5462,7158,7594,8174,-8096
807,-526,5462,7042,7952,7880,-8262
808,-500,5606,7174,8016,8106,-8526
809,-516,5674,7210,7482,8086,-8400
810,-474,5940,7448,8110,8134,-8112
811,-702,5664,7074,7682,7592,-8236
812,-658,5054,7106,7940,7886,-7910
813,-570,5072,7412,7932,7980,-8248
814,-724,4822,6518,7540,7878,-8154
815,-380,4818,6432,7470,7548,-8188
816,-480,4846,6814,7482,7638,-8542
817,-504,5362,6906,7814,8028,-8230
818,-116,5386,7156,7554,8246,-7960
819,-146,5756,7118,7836,7940,-8014
820,-378,5590,6880,7920,7976,-8280
821,-852,5244,6714,7328,7724,-8296
822,-1298,4600,6390,7556,7644,-8170
823,-1156,4612,6630,7506,7816,-8136
824,-876,5062,7086,7626,7908,-8260
825,-966,5238,7020,7708,7924,-8288
826,-678,4974,7378,7640,7944,-8326
827,-760,5226,7194,8086,7854,-8036
828,-250,5688,7598,7950,8134,-8050
829,236,5738,7546,8070,7978,-8122
830,-356,5384,7368,8122,7826,-8334
831,-158,5748,7530,7902,8034,-8090
832,40,5724,7200,7914,8010,-8318
833,-108,5470,7266,7592,7802,-8450
834,264,5542,7010,7702,8254,-8222
835,680,5968,7290,7838,8216,-8286
836,614,5912,7198,7482,7554,-8268
837,270,5306,7110,7336,7946,-8220
838,-90,5118,6980,7558,7956,-8222
839,618,5920,7408,8066,8204,-8208
840,478,5964,7548,8124,8004,-8102
841,106,5626,7138,7846,7836,-8102
842,-8,5310,6830,7876,7890,-8256
843,-146,5170,6730,7822,7860,-7834
844,256,5268,7132,7662,7964,-8058
845,74,5130,7052,7494,7906,-8066
846,452,5420,7052,7726,8110,-8290
847,240,5716,7340,7786,7796,-8198
848,-102,5146,6890,7804,8108,-8470
849,52,5734,7100,7908,8232,-8210
850,-142,5284,7052,7640,7594,-8292
851,118,5148,7226,7858,7932,-8212
852,-566,4464,6800,7640,7678,-8160
853,-616,4562,6678,7494,8000,-8208
854,-716,4750,7006,7716,8094,-7892
855,-962,5024,7118,7704,7646,-8216
856,-932,5130,6970,7752,7526,-8116
857,-892,5402,6800,7606,7756,-8046
858,-786,5498,6710,7544,7844,-8176
859,-324,5496,7156,7566,7974,-8294
860,-60,5662,7504,8184,7886,-8078
861,-322,5270,6848,7602,7622,-7962
862,-310,5438,6658,7436,7758,-7880
863,-346,5482,7008,7808,7996,-8508
864,388,5828,7304,7910,7856,-8306
865,-446,5588,6822,8234,7956,-8358
866,-418,5980,7150,8086,8094,-8074
867,-168,5938,7454,8080,8370,-7928
868,-64,5972,7490,8088,8130,-8010
869,-128,5996,7246,7890,7734,-8174
870,-436,5652,7108,7886,7788,-8122
871,-506,5366,7242,7904,7582,-8132
872,-40,5418,7414,7872,8224,-7894
873,-14,5486,7054,7540,8124,-7728
874,-290,5422,7126,7612,7890,-8346
875,-222,5414,7562,7792,7984,-8186
876,-52,5590,7504,7880,8184,-8386
877,-136,5336,7154,7618,7830,-8236
878,-536,4782,6998,7156,7664,-8088
879,-690,4886,7036,7844,7972,-8450
880,-278,5158,7064,7974,8314,-8258
881,-144,5254,6924,7784,8020,-8342
882,-508,5014,6970,7624,7468,-8472
883,-260,5248,7372,8058,8478,-8164
884,-334,5170,6662,7586,8224,-8290
885,-246,5116,6836,7702,8182,-7936
886,120,5458,7366,7810,7956,-7726
887,-10,5686,7418,7724,7916,-8258
888,-152,5440,7236,7750,7696,-8330
889,8,5512,7322,7630,8192,-8470
890,102,5642,7174,7806,7956,-8494
891,914,6198,7348,7990,8184,-8012
892,374,5646,7354,7810,8162,-8212
893,-12,5496,7336,7892,8120,-8196
894,78,5134,7248,7644,8098,-8370
895,322,5488,7256,7556,7926,-8106
896,326,5538,7660,7134,8066,-8134
897,-80,5094,7128,7788,8054,-8002
898,100,5602,7544,7968,7868,-7958
899,126,5698,7308,7970,7942,-8012
900,30,5532,7064,7972,7982,-8072
901,230,5982,7430,7864,8168,-8440
902,-290,5596,7764,7546,8228,-8172
903,164,5914,7806,8048,8146,-7940
904,248,5720,7302,7914,7628,-8032
905,56,5784,7430,7096,7790,-8108
906,-232,5422,6634,7512,7800,-7946
907,52,5204,7022,7630,8014,-8110
908,226,5258,7180,7902,8154,-7748
909,420,5770,7726,7896,8172,-7800
910,326,5778,7036,7574,7808,-8356
911,92,5694,7030,7706,8316,-8146
912,-238,5314,6868,7448,8190,-8334
913,-204,5074,7216,7176,7838,-8338
914,-20,4948,7064,7492,8096,-7886
915,380,5626,7282,8170,8320,-7682
916,-368,5184,6976,7598,7874,-8216
917,220,5530,7106,7992,8038,-8148
918,196,5350,7082,7494,8022,-8288
919,310,5224,6990,7564,7942,-8188
920,644,5880,7224,7830,8114,-8142
921,582,5854,7050,7722,8112,-7958
922,348,5770,7398,7818,7844,-8304
923,234,5228,7196,7550,7912,-8022
924,502,5536,7300,8102,8070,-8030
925,536,5700,7396,7800,7922,-8048
926,746,5836,7522,7548,8038,-8164
927,404,5648,7270,7584,8136,-8374
928,-82,5678,7220,7676,7998,-8336
929,-230,5126,7150,7474,7886,-8136
930,-216,4888,7310,7582,7946,-7944
931,2,5192,7212,7716,8246,-7800
932,-144,5304,6952,7972,8058,-8076
933,-90,5334,7164,7738,7906,-8446
934,-636,4796,7168,7632,8012,-8410
935,-424,5342,7398,7994,8058,-8046
936,-358,5548,7454,7934,8476,-7864
937,-268,5604,7504,7598,7842,-8244
938,-606,5426,7062,7792,7460,-8420
939,-368,5686,6926,7798,7932,-8318
940,-360,5632,7154,7960,8282,-7964
941,-314,5494,7166,7994,8250,-8238
942,-558,5502,7138,8038,8248,-7948
943,-452,5816,7168,7406,7824,-7890
944,-678,5602,7212,7558,7730,-8372
945,-814,5190,7292,7370,8050,-8396
946,-868,4962,7038,7520,7906,-8058
947,-870,5098,7202,7602,8160,-7978
948,-296,5544,7304,7906,8296,-8188
949,-212,5850,6932,7534,7766,-8254
950,-250,5606,6840,7658,7812,-8592
951,-24,5526,7108,7788,8288,-7714
952,52,5372,6970,7232,8028,-7864
953,-270,5024,7048,7578,8040,-8346
954,-402,4410,6784,7272,7844,-8654
955,-86,4904,7210,7394,8180,-8662
956,102,5214,7582,7840,8090,-8332
957,-2,5306,7234,7624,8314,-8458
958,-432,5210,7046,7464,7792,-8772
959,-232,5408,7072,7262,7680,-8090
960,-474,5364,7464,7288,8074,-7908
961,-622,5200,7276,7512,8096,-8164
962,-490,5474,6996,7880,8026,-8074
963,-802,5168,6802,7674,7976,-8198
964,-756,5400,7080,7822,8002,-8168
965,-882,5574,6934,7606,7698,-8062
966,-902,5536,7030,7850,8078,-8050
967,-964,5190,7090,7898,7916,-8426
968,-298,5552,7318,8058,8008,-8530
969,106,6176,7716,7972,8476,-8228
970,-184,5902,7154,7606,7758,-8350
971,-264,5794,7204,7742,7880,-8496
972,-178,5542,7134,7832,7780,-8072
973,-12,5558,7274,7646,8016,-8278
974,60,5352,7334,7870,7678,-8214
975,-70,4946,6882,7392,7874,-8416
976,304,5130,7294,7822,8252,-8090
977,342,5590,7106,7666,8358,-8206
978,144,5158,6580,7620,7940,-8212
979,568,5306,6962,7956,8376,-8462
980,384,5178,7128,7760,8180,-8110
981,368,5596,7404,7500,8202,-8464
982,358,6010,7392,7658,7888,-7930
983,218,5896,7486,8024,7650,-8212
984,212,5720,7544,7744,7814,-8374
985,174,5756,7352,7898,8202,-8078
986,-246,5332,6834,8194,7770,-8350
987,-486,5114,7036,7844,8046,-8218
988,-74,5466,7530,8116,8424,-7780
989,122,5430,7508,8038,7884,-8158
990,134,5498,7624,7890,7784,-8418
991,160,5598,7134,7798,7994,-8154
992,536,6128,7158,7922,8220,-8264
993,312,5970,6700,7754,8022,-8238
994,912,5960,7290,7922,8238,-8112
995,1112,6260,7578,8018,8290,-8174
996,660,6036,7196,7890,8144,-8522
997,536,5706,7070,8086,8118,-7976
998,208,5388,6992,7870,8080,-8278
999,518,5444,7610,7650,8116,-8140
1000,464,5324,7660,7794,8206,-8428
1001,602,5542,7624,7954,7784,-8398
1002,216,5278,7304,7864,7902,-8184
1003,310,5516,7630,7462,8118,-8282
1004,372,5638,7452,7456,8122,-8060
1005,892,5830,7252,7938,8200,-7776
1006,1012,6140,7404,7774,8262,-7884
1007,720,5618,7254,7546,7948,-7828
1008,272,5384,7122,7402,8014,-8298
1009,414,5580,7208,7774,7690,-8284
1010,310,5190,7348,7676,7826,-8426
1011,220,5654,7064,8056,8132,-8228
1012,284,5602,7320,8016,7834,-8210
1013,636,6092,7500,7954,8312,-7800
1014,302,5558,6954,7238,7778,-8318
1015,294,5690,6864,7712,8054,-7852
1016,584,5330,6970,7466,7896,-8390
1017,216,5110,6968,7578,7944,-8338
1018,-50,4910,6928,7558,7840,-8020
1019,-202,4892,7040,8004,8066,-8288
1020,-488,4736,7354,7976,8114,-8646
1021,-90,4976,7668,7800,8326,-7956
1022,76,4926,7520,8146,8080,-7926
1023,-172,4974,7026,7798,7548,-8056
1024,-590,4842,7104,7630,8150,-8220
1025,-536,4954,7072,7670,7514,-7956
1026,-334,4942,7200,7690,7968,-8034
1027,96,5464,7260,7698,7952,-8290
1028,-66,4982,6872,7896,8174,-7738
1029,204,5464,7302,8098,8300,-7608
1030,108,5764,7268,8094,8270,-7834
1031,110,5530,7320,7842,8348,-8258
1032,46,5586,7434,7936,8196,-8564
1033,-82,5386,7206,7704,7666,-8202
1034,-286,5042,7042,7608,7952,-8136
1035,-558,4896,6930,7550,7732,-8290
1036,-888,4542,6532,7090,7908,-8244
1037,-1082,4886,7276,7364,8048,-8108
1038,-1040,4888,7006,7618,8126,-8220
1039,-632,5020,6934,7640,8142,-8248
1040,-598,4908,7110,7560,7956,-8004
1041,-420,5690,7414,7870,8520,-8262
1042,-562,5306,7052,7634,8516,-8136
1043,4,5692,7040,7356,8136,-8242
1044,-436,5418,7150,7602,7998,-7872
1045,-324,5528,7230,7836,8410,-7720
1046,-406,5664,7352,8032,8092,-8072
1047,-416,5728,7364,7820,8058,-8262
1048,-542,5312,7118,7734,8104,-8192
1049,-314,5358,6912,7824,7884,-8398
1050,-440,5406,6822,7736,8344,-8140
1051,-344,5802,7282,8152,8480,-8114
1052,-536,5326,7322,7688,8214,-8236
1053,-516,5346,6952,7650,8370,-8094
1054,-448,5282,7102,7492,8000,-8020
1055,-254,5310,7148,7766,7850,-8152
1056,-254,5448,7198,7634,7694,-8350
1057,-358,5660,7284,7572,8146,-8070
1058,-176,5580,7224,7824,8044,-7826
1059,-152,5630,6952,7842,7846,-8054
1060,18,5790,7548,7804,8178,-7626
1061,-12,5814,7328,7744,8018,-8080
1062,-166,5698,7194,7784,8036,-8286
1063,-174,5608,7242,7522,7750,-8228
1064,-16,5556,7472,7790,8134,-8016
1065,-70,5520,7426,7804,8396,-8088
1066,-82,5684,7402,7782,8182,-8220
1067,-76,5346,6894,7636,7902,-8322
1068,-290,5564,7240,7880,8006,-8410
1069,164,5636,7136,7506,7856,-8404
1070,240,5802,7202,7420,7836,-8110
1071,242,5520,7234,7408,8344,-7738
1072,178,5520,7214,7618,8128,-8126
1073,326,5666,7234,7696,8164,-8262
1074,340,5738,7256,7730,7856,-8420
1075,126,5704,7208,7584,7548,-8226
1076,216,5576,7132,7690,7876,-8110
1077,254,5708,7246,7824,8186,-8174
1078,124,5724,6922,7700,7984,-8240
1079,184,5908,7484,8000,8114,-7868
1080,-36,5722,7398,8076,8130,-8224
1081,250,5352,6916,7594,7880,-8200
1082,-270,5136,6988,7590,7940,-7916
1083,-204,5454,7178,7994,8282,-8192
1084,-160,5566,7204,7764,8112,-8174
1085,38,5822,7124,7922,8024,-7982
1086,-320,5218,6954,7566,7884,-8068
1087,-416,4638,6664,7404,7802,-8422
1088,-878,4596,6638,7716,7734,-8514
1089,-730,5138,7182,7872,7956,-8290
1090,-834,5164,7266,7730,7622,-8122
1091,-582,5248,7478,7760,7978,-8314
1092,-708,5052,7054,7678,8188,-7906
1093,-664,5080,6970,7640,8238,-8170
1094,-876,5298,6986,7850,8272,-8096
1095,-1066,5326,7076,8060,8146,-8000
1096,-814,5496,6816,7678,7952,-7926
1097,-464,5526,7278,7600,7938,-8122
1098,124,5864,7472,7812,8036,-8212
1099,-524,5204,6986,7782,7792,-8358
1100,-418,5180,6736,7724,7818,-8620
1101,-106,5150,7074,7730,7992,-8000
1102,-154,4962,7036,7632,7858,-8148
1103,-378,5042,6846,7402,7592,-8380
1104,-224,5088,6636,7932,7934,-8264
1105,-770,4782,6814,7766,7942,-8084
1106,-488,5194,7072,7856,7990,-8170
1107,-296,5320,6984,7856,8064,-8066
1108,-548,5030,7072,7704,7666,-8326
1109,-280,5216,6996,7992,8238,-8140
1110,-538,4944,6944,7874,7664,-8128
1111,-866,4462,7070,7530,7586,-8378
1112,-572,5126,7256,7736,8450,-8046
1113,-950,4974,7206,7584,8020,-8518
1114,-802,5444,6952,7628,8102,-8348
1115,-780,5316,7080,7480,8126,-8038
1116,-482,5462,7008,7744,8028,-7930
1117,-246,5660,7476,7980,8358,-8282
1118,-780,5338,7056,7556,8032,-8276
1119,-700,5356,7352,8036,7924,-8418
1120,106,6048,8080,8300,8452,-7932
1121,328,5596,7402,8108,8320,-7880
1122,74,5910,7618,8116,8234,-8126
1123,-112,5170,7090,7872,7810,-8538
1124,-752,4790,6932,7316,7874,-8568
1125,-724,5048,6720,7404,7646,-8110
1126,-722,4594,6838,7410,7892,-8182
1127,-412,5094,6724,7718,7858,-8530
1128,-260,5248,6832,7896,8156,-8272
1129,-484,5208,7472,7740,7992,-8292
1130,-146,5602,7426,7982,7976,-8082
1131,180,5772,7406,7982,8046,-7948
1132,-200,5006,6832,7842,8272,-8464
1133,-26,4866,6788,7746,8214,-8176
1134,-94,5176,7244,8014,8102,-8058
1135,54,5332,7214,7740,7906,-8650
1136,110,5708,7516,7754,8392,-8232
1137,-4,5368,6808,7766,7778,-8238
1138,382,5524,7072,7914,8108,-7938
1139,160,5680,7164,7598,7614,-8240
1140,-34,5318,7074,7388,7808,-8548
1141,190,5304,7324,7524,7996,-8032
1142,480,5646,7612,7908,8100,-7940
1143,628,5648,7330,7950,8242,-7996
1144,1332,5786,7254,7898,8138,-7922
1145,1204,5980,7242,7964,7944,-8092
1146,784,5536,6886,7798,7640,-8388
1147,876,5472,7558,7696,7930,-8396
1148,314,5184,7320,7454,8140,-7918
1149,112,4964,7242,7650,7886,-8112
1150,44,5098,7286,7942,7970,-8544
1151,492,5694,7588,7680,8022,-8384
1152,118,5474,7342,7866,8016,-7990
1153,258,5382,7386,7722,7642,-8284
1154,626,6000,7684,7884,8110,-8046
1155,532,5764,7212,7752,7962,-8088
1156,644,5348,7024,7532,8014,-8206
1157,522,5476,7464,7564,8046,-8338
1158,618,5498,7682,7920,7936,-8194
1159,424,5378,7426,7798,8362,-7948
1160,602,5576,7308,7574,7910,-8010
1161,-134,5194,6886,7102,7692,-8208
1162,-96,5440,7100,7812,7758,-8170
1163,-180,5000,6880,7768,8282,-8062
1164,186,5488,7298,8340,8708,-7768
1165,-102,5360,7282,7816,7920,-8326
1166,-234,4940,6656,7690,7804,-8734
1167,62,5448,7172,7664,8014,-7856
1168,-12,5484,6974,7462,7876,-8404
1169,74,5582,7240,8094,8184,-8124
1170,-284,5076,7196,7630,8016,-8386
1171,-700,4824,6826,7540,7874,-8150
1172,-560,5292,7382,7622,8016,-7818
1173,24,5780,7368,7706,8276,-7976
1174,-16,5784,7258,7760,8000,-8242
1175,62,6430,7468,7770,8318,-7892
1176,466,6310,7024,8120,7866,-8302
1177,370,6190,7252,7714,7868,-8620
1178,606,6080,7470,8018,8200,-8422
1179,436,5922,7368,8074,7932,-7986
1180,152,5212,6794,7546,8148,-8286
1181,312,5578,7274,7912,8188,-8106
1182,172,5272,6908,7508,7814,-8044
1183,276,5442,7224,7370,7676,-8108
1184,154,5406,7186,7472,7598,-8198
1185,308,5736,7280,7780,7776,-8236
1186,566,5884,7542,8004,8190,-8094
1187,602,6126,7670,8158,8306,-7778
1188,758,5670,6988,7698,8030,-8174
1189,578,5844,7058,7732,8240,-8146
1190,28,5186,7142,7484,8032,-8136
1191,186,5392,7402,7562,7838,-8164
1192,888,5992,7588,7752,8250,-7998
1193,610,5866,6984,7168,7806,-8326
1194,390,5414,7030,7494,7856,-8074
1195,170,5162,6830,7692,8190,-7872
1196,358,5448,7376,7970,8208,-8058
1197,-174,4914,6754,7710,7694,-8222
1198,258,5140,7486,7928,8336,-8042
1199,-174,4750,7554,7682,8214,-8218
1200,312,5714,7560,7944,8018,-7796
1201,-4,5630,6970,7760,7824,-8230
1202,-38,5298,7198,7808,7916,-8100
1203,562,5936,7634,7976,8014,-7802
1204,760,5958,7376,8004,8378,-7970
1205,806,5676,7190,7762,7818,-8320
1206,950,5564,7502,8068,8046,-8096
1207,950,5480,7168,8176,8078,-8440
1208,636,5424,7050,7764,7952,-8036
1209,614,5300,7176,7808,8102,-7852
1210,784,5494,7238,7952,8224,-8052
1211,1058,5728,7146,7916,7882,-7732
1212,974,6002,7200,7612,7908,-8008
1213,906,6008,7056,7512,8100,-8404
1214,810,5710,6672,7436,7752,-8116
1215,384,5288,6530,7404,7842,-8108
1216,256,5266,7270,7598,7802,-8278
1217,388,5594,7360,8000,7708,-8134
1218,878,5826,7654,7978,8192,-7692
1219,656,5748,7428,8128,8016,-8606
1220,734,5778,7522,7658,7710,-8236
1221,564,5764,7302,7552,7846,-8286
1222,604,5886,7176,7450,7608,-8262
1223,504,5608,7442,7622,8048,-8318
1224,500,5192,7146,7822,8424,-8246
1225,386,5136,7048,7692,8230,-8306
1226,96,4890,6954,7814,7826,-8088
1227,84,5166,7114,7798,7976,-8296
1228,234,5406,7216,7828,8330,-8136
1229,106,5286,6958,7648,8028,-8130
1230,-212,5330,6918,7504,7690,-7944
1231,100,5532,7104,7692,7820,-8198
1232,306,5732,7356,7668,7826,-8022
1233,220,5690,7152,7536,8016,-8080
1234,396,5670,7196,7696,8038,-7984
1235,508,5346,7028,7690,7598,-8330
1236,-56,5110,7150,7902,8062,-8006
1237,-82,5476,7296,8026,8136,-8158
1238,-66,5628,7530,8162,8340,-8406
1239,-146,5668,7638,7782,7998,-8176
1240,-226,5562,7108,7796,7576,-8402
1241,-202,5440,7310,7928,8012,-8028
1242,-252,5320,7544,7648,8084,-7964
1243,-254,5414,7678,7836,8210,-8172
1244,-28,5326,7510,7988,8194,-8126
1245,58,5628,7690,8004,8222,-7932
1246,212,6020,7632,8032,8246,-7624
1247,112,5528,6980,7450,7720,-8372
1248,162,5722,7210,7602,8082,-8150
1249,172,5626,7444,7856,8114,-8214
1250,252,5784,7274,7962,7916,-8150
1251,74,5598,7066,7708,8022,-8326
1252,-46,6216,7268,8002,8170,-8096
1253,180,6376,7130,7950,7944,-7718
1254,76,5884,7046,7960,7828,-7682
1255,180,5866,7138,7960,8070,-8184
1256,652,5658,7192,7886,7870,-8210
1257,1280,6026,7370,8110,8006,-7768
1258,1120,5770,6972,7784,8162,-7904
1259,656,5330,6688,7424,7948,-8134
1260,452,5024,6774,7762,7868,-8030
1261,672,5048,7292,7698,8152,-7966
1262,400,5108,7258,7704,8048,-7990
1263,554,5422,6988,7428,8058,-8268
1264,456,5500,7268,7830,7884,-8124
1265,392,5400,7130,7966,8064,-8306
1266,594,5750,7462,7996,8100,-8172
1267,718,5822,7084,7924,8202,-8440
1268,818,6088,7224,7990,7908,-8130
1269,526,5750,6990,7756,7760,-8230
1270,280,5652,7092,7960,7962,-8120
1271,252,5842,7212,7784,7884,-8268
1272,-154,5312,6968,7146,7808,-8116
1273,-438,5154,7170,7410,7840,-8542
1274,-430,5202,6760,7694,8032,-8324
1275,-652,5122,6916,7534,7938,-8308
1276,-910,5120,7002,7880,7794,-8656
1277,-858,5242,7266,7778,8196,-8458
1278,-822,5490,6986,7912,8132,-7986
1279,-322,5786,7422,7968,8200,-7900
1280,-546,5292,7082,7926,8046,-7902
1281,-462,5354,7242,7840,8080,-7822
1282,-614,5480,7216,7618,8198,-7922
1283,-490,5394,7274,7672,7730,-8162
1284,-468,5268,7478,7688,7948,-8180
1285,-108,5580,7542,7648,8206,-8376
1286,54,5592,7290,7378,7552,-8656
1287,418,5910,7328,8026,7898,-8216
1288,-224,5606,6826,7894,7736,-8156
1289,-254,5580,7228,7828,7848,-7990
1290,-354,5556,7180,7998,8140,-7906
1291,-148,6020,7350,8010,8108,-8040
1292,12,5782,7224,7812,8148,-8296
1293,132,5814,7158,8230,8274,-8278
1294,528,5830,7130,8030,8092,-8260
1295,848,6378,7348,7852,7818,-8012
1296,842,6106,7234,7782,8164,-7972
1297,1004,5854,7262,7934,7996,-8186
1298,726,5694,7274,8078,8002,-8064
1299,830,5872,7108,7554,7876,-8090
1300,-196,5380,6528,7478,7874,-8334
1301,-140,5284,7092,7810,8112,-8392
1302,-6,5260,7206,8128,7730,-8176
1303,302,5552,7292,7972,7912,-8172
1304,370,5946,7424,7630,8174,-7956
1305,356,5664,6938,7434,7920,-8238
1306,452,5888,7556,7658,8330,-8300
1307,224,5452,7224,7574,8028,-8354
1308,724,5968,7392,7968,7972,-8318
1309,818,5684,7080,7916,8076,-7958
1310,994,5734,7166,7748,7806,-8112
1311,978,5874,7480,7874,8336,-8082
1312,646,5594,7312,7586,8230,-7940
1313,486,5314,6886,7948,7890,-8336
1314,310,5422,7110,8226,7904,-8176
1315,252,5242,6980,8088,8008,-8314
1316,248,5302,6914,7636,7754,-8320
1317,106,5132,6968,7610,7758,-8406
1318,428,5110,6816,7726,8054,-8356
1319,398,5392,7378,7714,8188,-8044
1320,332,5310,7342,7426,7780,-8158
1321,446,5408,7038,7804,7876,-8160
1322,352,5242,7160,7816,8040,-7994
1323,186,5270,7282,7614,7876,-7890
1324,182,5158,7460,7664,8022,-8052
1325,-54,4704,6730,7546,7860,-8394
1326,106,5068,6942,8022,8146,-8098
1327,158,5462,7442,8028,8300,-8058
1328,10,5346,7212,7654,7772,-8318
1329,-18,5514,7330,7484,7896,-7964
1330,-120,5570,7186,7498,7952,-8424
1331,-142,5800,7334,7832,7938,-8384
1332,486,6462,7228,8010,8242,-8030
1333,154,5946,7234,7666,8000,-8260
1334,120,5424,7106,7500,7926,-8132
1335,-28,4932,7106,7566,8296,-8430
1336,-284,4708,7314,7714,7966,-8236
1337,-46,4504,7002,7906,7850,-8320
1338,-128,4432,6856,7924,7822,-8166
1339,116,4804,7046,8028,7996,-8210
1340,186,5314,6980,7548,7944,-8144
1341,172,5624,7390,7966,8034,-8024
