,0.2,0.4,0.6,0.8,1,1.2
1408,-300,7080,9672,10618,10716,11142
1409,-844,6770,9306,10464,10648,10994
1410,-750,6948,9422,10530,10708,10804
1411,-516,6922,9550,10922,11030,10934
1412,-634,7206,9778,10766,10926,10988
1413,-214,7530,9978,10558,10994,11256
1414,-478,7058,9598,10186,10916,10880
1415,-624,6734,9472,10244,10740,10906
1416,-578,6744,9628,10362,10930,11118
1417,-570,7112,9572,10392,10990,11116
1418,-856,7182,9552,10108,11044,10992
1419,-670,7538,9908,10404,10800,11288
1420,-1102,7390,9384,10334,10632,10716
1421,-1274,7478,9328,10440,10726,11130
1422,-1030,7524,9164,10416,10874,11208
1423,-464,7514,9090,10538,10946,11036
1424,-820,6854,8856,10106,10656,11012
1425,-932,6750,9496,10456,10790,11406
1426,-1052,6866,9728,10390,10706,11300
1427,-742,7078,9862,10310,10582,10712
1428,-252,7216,9644,10386,11076,10664
1429,74,7356,9602,10476,11282,11102
1430,182,7250,9642,10474,11000,11064
1431,254,7266,9640,10276,10754,11168
1432,410,7494,9914,10600,10938,11138
1433,238,7198,9684,10394,10942,11046
1434,-126,6960,9352,10270,10794,11150
1435,-112,6974,9682,10738,10978,10738
1436,114,7236,9724,10702,10962,11000
1437,32,6860,9350,10304,10728,10872
1438,-424,6668,9656,10184,10880,10768
1439,-720,6688,9854,10310,10726,11012
1440,-754,7024,9528,10234,10854,10950
1441,-1102,6728,9484,10024,10374,10974
1442,-788,6984,9310,10340,10654,11176
1443,-656,7162,9708,10424,10660,11026
1444,-138,7724,10028,10720,10950,11562
1445,-432,7742,9848,10848,11068,11236
1446,-266,7750,9794,10654,10738,11124
1447,152,7962,9834,10762,10844,11072
1448,142,7472,9718,10408,11186,11068
1449,326,7600,9540,10490,10772,11108
1450,54,7156,9356,10578,10664,11494
1451,-310,6960,9490,10368,10640,11382
1452,-322,6856,9568,10368,10662,10852
1453,-126,7118,9816,10918,11018,11134
1454,-248,7138,9878,10658,10990,11084
1455,-268,6762,9614,10234,10834,11102
1456,-500,6806,9352,10188,10994,10816
1457,-376,6598,9420,10566,10860,11300
1458,-148,6852,9344,9964,11014,11216
1459,-268,6978,9472,10290,10926,10866
1460,-630,7016,9606,10310,10784,10814
1461,-382,7332,9678,10562,11030,11302
1462,-212,7156,9920,10652,11070,11192
1463,-244,7144,9746,10262,10932,11056
1464,-188,6870,9386,10206,10600,11166
1465,-518,6902,9286,10148,10600,10974
1466,-662,7090,9648,10264,10626,11108
1467,-70,7450,9738,10560,10988,11294
1468,-194,7232,9454,10614,10926,11194
1469,-258,7284,9650,10222,10760,11018
1470,-30,7522,10012,10554,11098,10962
1471,-102,7470,9768,10442,11220,10730
1472,244,7708,9378,10242,10924,10928
1473,-60,7150,9400,10518,10800,11062
1474,212,7336,9530,10748,11302,10894
1475,72,7386,9458,10264,11228,11044
1476,-332,6782,9124,10208,10714,11004
1477,-670,6758,9298,10290,10718,10738
1478,-746,6860,9468,10392,10664,10742
1479,-822,6540,9710,10224,10508,10650
1480,-650,6738,9628,10430,10774,11218
1481,-214,6972,9486,10096,10754,11412
1482,-198,6670,9258,10190,10648,11078
1483,-160,6930,9840,10796,10768,11174
1484,188,7306,9998,10858,10702,11386
1485,354,7326,9832,10544,10796,11404
1486,422,7160,9954,9980,10792,10854
1487,474,7714,10068,10368,10656,11160
1488,116,7280,9240,10446,10828,11206
1489,138,6936,9266,10184,10566,11044
1490,524,7216,9420,10614,10740,10894
1491,552,7278,9794,10360,11036,11152
1492,414,7292,9826,10112,10902,10814
1493,578,7284,9844,10348,10970,11072
1494,948,7526,9806,10480,10846,10984
1495,640,7542,9692,10462,11052,11160
1496,888,7504,9330,10400,11064,11000
1497,782,7518,9490,10620,10970,11366
1498,838,7606,9628,10630,10944,11208
1499,862,7672,9932,10274,10870,11104
1500,774,7426,9812,10496,10820,11290
1501,982,7656,10398,10884,11102,11318
1502,1240,7506,10138,10410,10920,11334
1503,1146,7446,10068,10622,10952,11080
1504,734,7450,9694,10270,10654,11262
1505,700,7208,9498,10186,11006,11120
1506,618,7180,9364,10612,11184,11138
1507,696,7616,9972,10718,11266,11172
1508,236,7526,9714,10612,10506,11200
1509,504,7620,9398,10426,10696,11200
1510,672,7894,9566,10312,10650,11160
1511,560,7636,9576,10170,10960,10932
1512,170,7328,9418,10408,10752,10830
1513,572,7436,9444,10590,11140,10844
1514,246,7136,9630,10452,10892,10906
1515,342,7234,9842,10448,11058,10920
1516,410,7476,9786,10412,11116,11278
1517,326,7882,9650,10288,10934,11106
1518,318,7536,9202,10022,10888,10968
1519,502,7814,9606,10424,11406,11024
1520,-94,7634,9570,10286,10956,11084
1521,344,7764,9992,11180,10962,11128
1522,142,7258,9932,10516,10670,11016
1523,-132,7160,9876,10206,10854,10896
1524,-110,7022,9744,10384,10858,11024
1525,-206,6974,9446,10472,10874,11300
1526,178,7372,9796,10772,10898,11364
1527,26,7302,9354,10500,10848,11082
1528,-16,7550,9494,10716,10976,11480
1529,334,8010,9606,10808,11176,11370
1530,344,7674,9466,10384,10738,10946
1531,380,7682,9708,10762,10992,11160
1532,582,7614,9990,10714,11264,11124
1533,822,7802,9844,10530,10922,11228
1534,738,8016,9858,10728,10772,11380
1535,526,7404,9720,10648,10628,11156
1536,-40,6758,9312,10010,10388,10760
1537,124,7012,9438,10250,10680,10998
1538,272,6868,9526,10184,10896,11192
1539,252,6846,9534,10510,11048,11258
1540,158,6992,9426,10586,10652,11070
1541,706,7012,9560,10548,10830,11320
1542,628,7282,9986,10690,10804,11238
1543,442,7526,9942,10218,10846,11118
1544,356,6982,9714,10286,10954,10750
1545,298,7268,9424,10272,10848,11000
1546,486,7516,9608,10730,10870,11166
1547,394,7546,9582,10310,10496,10984
1548,958,7766,9736,10704,10860,11236
1549,916,7706,9884,10566,10794,11354
1550,1122,7594,10134,10614,10936,11050
1551,1018,7264,9632,10488,11124,11104
1552,1194,7302,9604,10598,10884,10906
1553,938,7436,9730,10694,10666,11254
1554,936,7666,9912,10488,10916,11322
1555,858,8086,10062,10662,10864,11252
1556,1072,8188,9770,10548,11020,11190
1557,762,7584,9640,10570,10660,11102
1558,504,7228,9648,10660,10748,10808
1559,392,7088,9900,10716,11168,10964
1560,862,7320,10028,10604,10888,11300
1561,778,7088,9540,10470,10750,11082
1562,658,6872,9278,10238,10406,10974
1563,-18,6990,9534,10428,10886,11314
1564,500,7348,9948,10646,10656,11180
1565,836,7748,9722,10612,10906,10926
1566,36,7274,9642,10336,10974,11032
1567,-104,7464,9424,10232,10602,10906
1568,-98,7762,9310,10290,10518,11184
1569,104,7566,9564,10494,10948,11194
1570,62,7350,9498,10180,10662,11058
1571,154,7444,9566,10564,11016,11102
1572,-256,7462,9522,10110,10988,10914
1573,-358,7812,9782,10518,11090,11328
1574,146,7682,9860,10740,10886,11170
1575,140,7436,9438,10760,10692,10752
1576,542,7446,9438,10568,10992,11220
1577,340,7378,9498,10318,10526,11152
1578,50,7446,9448,10400,10420,11038
1579,188,7188,9392,10310,10520,11084
1580,140,7192,9518,10332,10670,11154
1581,-272,7218,9564,10298,10840,10976
1582,-112,7346,9594,10538,10938,10986
1583,106,7094,9528,10510,10938,11120
1584,174,7164,9720,10646,10986,11204
1585,514,7222,9616,10566,10916,11274
1586,540,7540,9792,10670,10630,11110
1587,594,7616,9542,10356,10774,10730
1588,680,7316,9398,10456,10710,10916
1589,528,7396,9734,10540,10692,10808
1590,596,7362,9644,10580,10710,10850
1591,440,7568,10202,10640,10668,11180
1592,498,7324,9812,10330,10766,11196
1593,194,7240,9436,10524,10628,10822
1594,542,7396,9764,10378,10994,10932
1595,410,7044,9558,10276,11080,10798
1596,726,7236,9790,10332,10830,11286
1597,820,7020,9442,10422,10880,11138
1598,1192,7168,9708,10296,10950,11224
1599,924,7486,9772,10322,10844,11476
1600,1174,7616,9730,10672,11032,11150
1601,880,7614,9578,10892,10862,11048
1602,794,7250,9742,10698,10648,11332
1603,664,7392,9914,10380,10780,10946
1604,642,7512,9886,10604,10710,10838
1605,842,8014,10200,10762,10896,11078
1606,500,7672,9830,10808,10820,10954
1607,428,7222,9482,10650,10530,11054
1608,-162,7070,9490,10402,10750,11004
1609,-78,7128,9812,10246,10692,11274
1610,36,7390,9692,10478,11138,11530
1611,-572,6908,9280,10094,10758,11264
1612,-682,6594,9216,10336,10480,10642
1613,-346,6718,9168,10386,10770,11066
1614,-292,6678,9298,10292,10496,11148
1615,-222,6934,9744,10000,10846,11056
1616,10,6986,9532,10412,10768,11144
1617,-166,7204,9566,10564,10698,11164
1618,-70,7304,9632,10268,10456,10980
1619,-428,7048,9412,10402,10594,11146
1620,-358,7400,9830,10524,11112,11272
1621,-710,7184,9628,10122,10956,10828
1622,-338,7100,9540,10310,10952,10814
1623,-344,6770,9392,10436,10614,10852
1624,-52,7402,9760,10390,10774,10930
1625,42,7240,9696,10466,10936,11144
1626,528,7410,9840,10798,11228,11342
1627,492,7162,9820,10582,11194,11046
1628,96,7704,10058,10870,11064,11380
1629,314,7718,9812,10618,10850,10878
1630,-124,7496,9480,10404,10680,11010
1631,248,7360,9790,10770,10704,10908
1632,132,7016,9540,10454,10860,10982
1633,484,7748,9626,10442,11052,11376
1634,50,7424,9700,10394,10962,11196
1635,176,7420,9432,10092,10894,10860
1636,-194,6632,9364,10190,10744,11116
1637,-222,6984,9486,10172,10716,11216
1638,-676,6696,9016,10106,10854,11036
1639,-766,6574,8834,10244,10660,11126
1640,-708,7078,9320,10594,10480,10686
1641,-594,7354,9556,10480,10850,11392
1642,-72,7602,9982,10804,11004,11526
1643,450,7672,9556,10498,10840,11350
1644,312,7236,9244,10632,11004,11032
1645,720,7100,9524,10364,11022,10932
1646,772,6786,9680,10646,10900,11230
1647,718,7274,9628,10538,10928,11060
1648,402,6916,9608,10280,10784,11340
1649,260,6698,9738,10384,10812,11314
1650,494,7044,9794,10274,10950,10964
1651,858,7470,9842,10308,10940,11212
1652,1076,7432,9856,10256,11502,11118
1653,1262,7964,10034,10658,11160,11432
1654,1080,7802,9816,10836,10738,11178
1655,1144,7526,9728,10864,10868,11442
1656,660,7194,9552,10288,10884,11150
1657,532,7182,9592,10450,10736,11046
1658,710,7354,9906,10286,10986,11230
1659,764,7406,9906,10122,10972,11236
1660,578,7352,9710,10464,10982,11212
1661,506,7870,9700,10158,10904,10936
1662,308,7442,9750,10516,10680,10992
1663,108,7160,9742,10302,10882,11230
1664,144,6780,9504,10208,11082,11262
1665,354,7202,9512,10372,10868,11086
1666,426,7452,9588,10730,11038,11010
1667,386,7306,9644,10290,11074,11098
1668,446,7122,9618,10298,11064,11260
1669,354,6598,9002,9576,10604,11058
1670,328,6404,8768,10140,10566,11282
1671,242,6494,9190,10688,10904,11042
1672,674,7216,9836,10802,11164,10940
1673,464,7080,9566,10612,10838,10976
1674,232,7266,9530,10490,10932,11150
1675,-84,7000,9404,10654,10810,11198
1676,-152,7488,9790,10786,11008,11110
1677,-180,7608,9676,10464,10816,10888
1678,-4,7566,9406,10444,10942,10930
1679,162,7500,9644,10544,11064,11070
1680,348,7444,10342,10712,10780,11154
1681,288,7338,9656,10612,10602,10852
1682,188,7670,9768,10924,10636,11452
1683,-268,7128,9536,10256,10948,11148
1684,-676,6782,9436,10190,11080,10592
1685,-636,7070,9390,10672,11054,10936
1686,-618,7162,9508,10908,10808,10936
1687,-324,7594,9496,10462,11134,10986
1688,-276,7360,9760,10544,10812,11048
1689,88,7560,9888,10576,11206,11090
1690,206,7460,9630,10466,11070,11226
1691,298,7600,9714,10346,10930,11056
1692,66,7590,9818,10546,10986,11086
1693,154,7318,9464,10440,10766,10978
1694,-348,6948,9354,10252,10624,11134
1695,-364,7110,9770,10394,11092,11362
1696,-326,6854,9694,10600,11068,11206
1697,-10,7330,9914,10552,11148,11096
1698,256,7278,10220,10440,10670,11038
1699,444,7426,10098,10662,10776,11086
1700,820,7692,10158,10654,10998,11084
1701,376,7410,10082,10464,11210,11230
1702,222,7052,9564,10342,11146,11452
1703,192,7246,9452,10372,10682,11332
1704,-22,7282,9658,10266,10652,11162
1705,88,7402,9748,10506,10710,11082
1706,566,7850,10206,11134,10736,11344
1707,512,7894,10164,10562,10962,10948
1708,408,7478,9752,10260,10988,11148
1709,326,7350,9590,10242,10630,11302
1710,212,7364,9784,10452,10750,11356
1711,822,7690,10188,10864,11216,11226
1712,948,7746,10122,10946,10782,11348
1713,1038,7554,9900,10662,11148,11268
1714,1284,7692,9746,10596,11056,11266
1715,998,7264,9510,10572,10758,10902
1716,1044,7052,9588,10470,10444,11354
1717,532,7000,9640,10464,10818,11264
1718,382,7296,9514,10868,10606,11092
1719,150,7398,9770,10750,10722,11142
1720,52,7568,9974,10612,11216,11258
1721,226,7538,9898,10448,11248,11106
1722,288,7620,9746,10440,10728,10740
1723,416,7830,9778,10280,10692,10646
1724,702,8306,9832,10826,10972,11084
1725,1082,8152,10168,10780,11232,11334
1726,974,7640,9790,10534,10960,11154
1727,940,7466,9688,10380,11014,11024
1728,864,7762,9996,10258,10888,11090
1729,1038,7836,10166,10388,11476,11372
1730,1106,7618,10294,10348,11082,11320
1731,988,7540,10078,10614,10992,11218
1732,930,7278,9900,10408,10966,11120
1733,710,7386,9804,10490,10450,10970
1734,346,7096,9566,10362,10566,10846
1735,416,6930,9516,10554,10704,11334
1736,334,7368,9718,10912,10966,11232
1737,244,7562,9798,10730,10906,11144
1738,76,7118,9524,10346,10832,11236
1739,220,7886,10022,10950,11012,11424
1740,376,7792,10088,10526,10784,11114
1741,364,7892,9774,10864,10962,11022
1742,292,7466,9502,10308,10998,10868
1743,430,7920,9616,10628,11072,10918
1744,198,7400,9634,10562,10986,11324
1745,16,7466,9600,10450,10950,10870
1746,-6,7356,9684,10424,10776,11026
1747,-98,7206,9422,10686,10514,11250
1748,346,7838,9720,10756,10790,11110
1749,214,7742,9200,10386,10756,11202
1750,-354,7578,9290,10724,10650,11180
1751,-540,7054,9552,10646,11042,10800
1752,-982,6400,9526,10392,10866,10806
1753,-480,6720,9546,10258,11214,10754
1754,-208,6954,9558,10394,10726,10828
1755,-412,7240,9984,10512,10706,10932
1756,-180,7368,10100,10694,10540,10878
1757,-662,7040,9506,10636,11076,10582
1758,-580,6594,9588,10590,10582,10696
1759,-832,5968,9226,10204,10644,10658
1760,-946,6016,9202,10180,10760,10924
1761,-302,6772,9726,10610,11076,11418
1762,-162,7352,9756,10470,10664,10896
1763,-286,7512,9748,10096,10538,10712
1764,-40,7370,9688,10326,10590,10932
1765,-502,7336,10090,10290,11062,11018
1766,-352,7338,9752,10616,10964,11202
1767,-296,7268,10068,10274,10582,11166
1768,-284,7274,9962,10334,10608,10816
1769,124,7416,9656,10220,10504,11002
1770,-404,6890,9522,10280,10546,11528
1771,138,7160,9812,10584,10814,11174
1772,180,7102,9602,10222,10290,10674
1773,-206,6948,9592,10170,10984,11200
1774,-346,6940,9442,10314,10654,11310
1775,-136,7076,9892,10750,11044,11426
1776,-334,6976,9400,10692,10922,11006
1777,16,7230,9902,10498,10744,11008
1778,660,7718,10170,10460,10812,10930
1779,686,7716,9794,10430,10928,11236
1780,638,7846,9768,10616,10562,11034
1781,296,7660,9466,10650,10704,10866
1782,-362,6794,8810,10174,10366,10452
1783,-374,6724,9332,10328,10662,10946
1784,-530,6688,9514,10608,10820,11168
1785,-242,7000,9798,10320,10778,11036
1786,-386,6956,9982,10414,11140,11330
1787,-212,7062,9572,10270,10852,11410
1788,-108,7402,9668,10458,10586,11396
1789,26,7590,9880,10764,11300,11166
1790,-538,6964,9754,10510,10842,10836
1791,-726,6812,9600,10666,10610,10748
1792,-796,6564,9344,10336,10780,10822
1793,-630,6972,9338,10254,10662,10774
1794,-822,6944,9252,10512,10934,11204
1795,-408,6862,9208,10118,11006,11066
1796,-230,6914,9652,10478,10802,11296
1797,-390,7202,9532,10586,11158,11518
1798,-618,7248,9744,10482,11068,10818
1799,-516,7360,9396,10582,10774,11072
1800,-748,6974,9206,10260,10772,11086
1801,-738,7032,9198,10238,10724,11256
1802,-536,7268,9562,10552,10794,11210
1803,-216,7566,9922,10274,11022,11262
1804,142,7924,10210,10630,11108,11274
1805,-188,7674,9528,10542,10678,11074
1806,178,7240,9532,10150,11064,11022
1807,32,7000,9360,10476,10776,11076
1808,-190,6658,9284,10402,10874,11162
1809,216,6838,9406,10492,10794,10776
1810,-318,6842,9398,10354,10548,11122
1811,-320,6998,9728,10298,10966,11180
1812,-274,7398,9454,10708,10722,10900
1813,-342,7386,9524,10572,10682,10950
1814,14,7590,9530,10076,10776,11070
1815,-200,7152,9112,9770,10494,10980
1816,-44,6924,9480,10218,10722,10894
1817,164,7234,9540,10330,10764,11096
1818,84,6916,9234,10302,10662,10986
1819,-2,7258,9622,10508,10950,11402
1820,116,7302,9772,10400,10954,11388
1821,598,7540,9576,10214,10778,11272
1822,542,7402,9428,10318,10730,11340
1823,808,7540,9348,10122,10854,11260
1824,720,7550,9918,10244,10852,10998
1825,402,7026,9806,10538,10984,11352
1826,774,7664,10050,11004,11310,11408
1827,502,7286,9688,10698,10938,11260
1828,380,7196,9468,10426,10858,11048
1829,328,7190,9240,9940,10650,10986
1830,92,6970,9220,10300,10866,11082
1831,-248,6662,9382,10796,11220,11282
1832,150,6880,9746,10896,11070,11340
1833,346,6878,9596,10460,10464,11308
1834,170,6776,9346,10450,10772,11222
1835,146,6852,9572,10514,10728,10840
1836,-106,6924,9500,10372,10946,11066
1837,206,7228,9842,10596,10698,11282
1838,698,7730,9768,10440,10752,11224
1839,468,7720,9798,10488,10860,11172
1840,678,8140,10066,10856,11064,11108
1841,272,7574,9782,10608,10766,11162
1842,368,7470,9476,10492,10860,11072
1843,456,7328,9378,10638,10776,11090
1844,618,7126,9308,10664,10944,11184
1845,152,7274,9684,10432,10996,11118
1846,348,7434,9822,10420,10890,11218
1847,400,7788,9896,10438,10668,10968
1848,344,7720,9826,10450,10786,11080
1849,140,7652,9640,10662,11074,11152
1850,80,7528,9816,10236,10950,11082
1851,-276,7530,9514,10322,11052,10984
1852,-240,7100,9700,10466,11048,10992
1853,-50,7166,9700,10378,10766,11464
1854,-336,6570,9474,10170,10828,10960
1855,-674,6484,9422,10140,10970,10628
1856,-1058,6438,9476,10220,11204,10964
1857,-788,6924,9980,10716,11002,11160
1858,-842,6924,9762,10450,11114,10734
1859,-556,7426,9874,10074,11078,11068
1860,-266,7870,10176,10498,10754,11458
1861,-244,7446,10046,10344,10652,11070
1862,-168,7066,9730,10558,10760,10994
1863,-610,7042,9468,10218,10902,10866
1864,-864,6910,9392,10486,10934,10906
1865,-1260,6924,9494,10454,10812,10816
1866,-592,7166,9662,10586,10990,11388
1867,-218,7334,9668,10488,10728,11098
1868,18,7286,9720,10370,10624,11172
1869,-756,6916,9526,10246,10792,11070
1870,-674,6996,9624,10570,10780,10932
1871,-406,7552,9824,10784,11256,11264
1872,-576,7724,9602,10574,10952,11258
1873,-164,8026,9922,10624,11190,11172
1874,-414,7634,9668,10530,11284,10974
1875,-406,7202,9702,9966,10946,11070
1876,-630,6948,9300,10100,10828,11258
1877,60,7788,9538,10552,10874,11024
1878,136,7952,9820,10492,10802,11186
1879,190,7764,10034,10502,10890,11366
1880,-136,7166,8978,10092,10556,11178
1881,-132,6978,9412,10790,10888,11340
1882,376,7438,10000,10732,11080,11138
1883,78,7394,10216,10428,10934,10840
1884,-242,7494,9668,10418,11184,10808
1885,-200,7530,9608,10586,10820,11028
1886,-526,7246,9384,10164,10972,11020
1887,-442,7132,9568,9754,11028,11046
1888,-270,7278,9654,10484,10946,11380
1889,-448,7254,9832,10522,10770,11418
1890,-900,7256,9780,10396,10596,11148
1891,-198,7348,10198,10472,10814,10968
1892,406,7476,10122,10332,10760,11096
1893,348,7390,9774,10346,10828,11302
1894,402,7694,9970,10452,10640,11048
1895,638,7548,9574,10338,10548,10752
1896,788,7420,9418,10406,10388,10804
1897,378,7238,9784,10396,10640,10946
1898,670,7324,9598,10856,10956,11510
1899,658,7762,9648,10354,11050,11040
1900,444,7680,9468,10584,10788,11048
1901,20,7370,9458,10690,10946,11062
1902,74,7258,9458,10630,10990,11032
1903,96,7192,9488,10234,10560,11180
1904,504,7284,9718,10420,10836,11064
1905,158,6794,9432,10468,10818,10852
1906,302,7028,9174,10424,10796,10788
1907,384,6982,9700,10402,10978,11200
1908,-48,6922,9438,10438,11094,11316
1909,-172,7100,9614,10232,10628,11182
1910,38,7014,9588,10304,10560,11254
1911,58,7480,9956,10404,10926,10914
1912,16,7374,10114,10898,11238,10940
1913,-12,7370,9840,10498,10748,11178
1914,-114,7318,9640,10474,10878,10912
1915,-640,7236,9466,10166,11094,10954
1916,-534,7170,9278,10350,10986,11054
1917,-892,6708,9390,10098,10740,11122
1918,-624,7292,9590,10222,10592,11068
1919,-786,7306,9452,10504,10806,11440
1920,-552,7396,9410,10582,11054,11302
1921,-348,7260,10068,10680,10822,11138
1922,-92,7226,9922,10342,10530,10796
1923,-20,7062,9754,10268,10940,11112
1924,-992,6800,9510,10318,10614,11358
1925,-534,7116,9724,10148,10590,11258
1926,-858,6734,9310,10018,10716,11278
1927,-470,7034,9350,9988,10886,11050
1928,-74,7492,9460,10650,10938,11284
1929,-176,7196,9474,10540,11034,11128
1930,-224,7442,9736,10750,11052,11334
1931,-270,7444,9844,10652,11062,10944
1932,-390,7682,9320,10668,10852,10900
1933,-610,7804,9496,10698,10574,10998
1934,-798,7862,9334,10308,10336,11076
1935,-1064,7748,9588,10452,10822,11052
1936,-1330,7284,9450,10496,11118,11004
1937,-840,7516,9808,10562,10998,11120
1938,-782,7092,9854,9904,10760,10906
1939,-816,7276,10028,10302,10692,10962
1940,-1120,6780,9320,10542,10718,11308
1941,-946,6952,9432,10446,10732,10850
1942,-1468,6634,9586,10490,10792,11080
1943,-1562,6562,9430,10160,10686,11310
1944,-1614,6708,9496,10480,10992,11064
1945,-700,7170,9840,10632,11136,10984
1946,164,7800,10118,10710,11088,11238
1947,58,7558,9324,10216,11028,11132
1948,-166,6966,8846,9886,10822,10702
1949,-92,6962,9354,10264,11106,11176
1950,-258,7258,9644,10536,10930,11364
1951,200,7424,9496,10546,11064,10992
1952,206,7640,9678,10704,11264,11154
1953,312,7532,9822,10736,10948,11110
1954,72,7490,9776,10382,10570,11394
1955,-392,7486,9718,10154,10502,11100
1956,-526,7360,9496,10044,10776,10746
1957,-302,7612,9570,10248,10970,10800
1958,-202,7432,9108,10186,10670,10942
1959,-252,7112,9490,10542,10714,11136
1960,160,7090,9664,10668,10634,10916
1961,-268,6570,9188,10316,10598,10848
1962,-454,6338,9162,10438,10818,10948
1963,238,7086,9626,10534,11056,10922
1964,192,7634,9766,10448,11094,11106
1965,380,7514,9644,10664,10782,11272
1966,508,7402,9708,10398,10870,11168
1967,376,7188,9314,10270,10704,10896
1968,6,6922,9340,10294,10594,11006
1969,-66,6844,9764,10566,10904,11292
1970,-284,7232,9696,10674,10916,11112
1971,-370,7322,9404,10432,10774,10940
1972,-498,7214,9822,10330,10808,11040
1973,-366,7128,9760,10560,10876,11368
1974,-676,7042,9330,10298,10566,11012
1975,-422,6800,9336,10592,10428,10868
1976,-256,7292,9810,10636,10798,11118
1977,-578,6826,9470,10326,10744,11076
1978,198,7414,9858,10448,11022,11054
1979,-316,7056,9520,10564,10664,11300
1980,-844,6460,9336,10200,10498,11026
1981,-762,6748,9764,10230,10906,11250
1982,-942,6906,9780,9994,10878,11134
1983,-174,7600,9708,10444,11076,11032
1984,-482,7376,9472,10248,10476,10750
1985,-774,7368,9702,10604,10790,11288
1986,-850,7048,9450,10370,11090,11010
1987,-778,6926,9274,10292,10796,11138
1988,-1048,6786,9458,10088,10654,11212
1989,-888,7076,9502,10400,11034,11122
1990,-810,7148,9634,10554,10778,11158
1991,-872,7186,9806,10166,10896,11204
1992,-660,7562,10018,10572,11056,11178
1993,-288,7698,9672,10400,10882,11150
1994,-466,7114,9742,10462,10772,11080
1995,-36,7612,10276,10868,11146,11214
1996,52,7948,9928,10644,11020,11054
1997,-222,7862,9648,10608,10672,11252
1998,-232,7302,9632,10646,10406,11004
1999,-352,7370,9646,10578,10546,11074
2000,-350,7678,9774,10876,11112,11134
2001,-256,7582,9886,10496,10978,11296
2002,-68,7556,9960,10360,10786,11352
2003,-22,7446,9588,10164,10680,10986
2004,0,7412,9780,10320,10836,11374
2005,-206,7234,9712,10462,10752,11038
2006,172,7644,9874,10526,11044,10968
2007,84,7400,9572,10480,10766,10898
2008,-14,7116,9302,10296,10714,11112
2009,-38,6990,9406,10572,10886,11054
2010,-278,6918,9644,10552,11032,11084
2011,-576,6806,9744,10506,10696,11208
2012,-376,6932,9736,10510,10676,11064
2013,-764,6876,9276,10486,10652,10786
2014,-710,6798,9618,10362,10976,10710
2015,-410,6900,9616,10278,10706,11140
2016,98,7208,9816,10624,11020,11146
2017,-36,7082,9780,10862,10714,10900
2018,-246,7190,9824,10680,10988,11208
2019,-342,6926,9644,10522,10968,10624
2020,-660,6742,9150,10302,10998,10944
2021,-528,6604,9248,10498,10920,10910
2022,-654,6510,9618,10414,10772,11210
2023,-702,6696,9596,10446,10452,11244
2024,-610,6630,9754,10496,10934,10884
2025,-318,6950,9786,10648,10882,11092
2026,-62,7532,9894,10892,10970,11392
2027,72,7298,9886,10950,10752,11278
2028,442,7530,9910,10632,10726,10908
2029,224,7684,9664,10664,10918,11124
2030,54,7810,9694,10422,11114,11206
2031,686,7824,9860,10556,11236,11152
2032,490,7376,9408,10284,10742,10796
2033,362,7152,9332,10296,10706,10748
2034,120,7012,9638,10318,10628,10956
2035,-300,6754,9620,10254,10906,10966
2036,100,7148,9680,10812,11148,11198
2037,24,7406,10020,10340,11002,11400
2038,-10,7280,9622,10204,10858,11254
2039,-226,7108,9570,10226,10710,11186
2040,-248,7540,9708,10604,10764,11146
2041,28,7676,9724,10482,10778,11070
2042,-170,7756,9656,10480,10730,11110
2043,-542,7628,9630,10798,10712,11172
2044,-960,7124,9682,10594,10664,10978
2045,-1056,6984,9368,10198,10568,11006
2046,-870,7188,9550,10190,10744,11052
2047,-334,7556,9752,10328,10926,11138
2048,-182,7508,9884,10440,10934,11116
2049,-356,7368,9842,10410,11058,11068
2050,-690,7424,9988,10348,10674,11162
2051,-20,7310,10066,10466,10992,11192
2052,-10,7522,10036,10500,10818,11350
2053,-32,7666,9698,10150,10834,11206
2054,-178,7214,9312,10320,10828,10922
2055,-84,7398,9436,10508,10704,11130
2056,46,7212,9366,10544,10562,11210
2057,-240,7188,9766,10460,10466,11256
2058,-296,7094,9534,10366,10810,11160
2059,210,7264,9636,10404,10834,10706
2060,296,7448,9826,10762,11018,11112
2061,-50,7226,9710,10660,10860,11248
2062,208,7428,9726,10666,10740,11168
2063,8,7164,9944,10264,10306,10948
2064,-142,6954,9540,10238,10554,11284
2065,-138,7190,9584,10608,11160,10986
2066,-120,7198,9756,10506,11216,11536
2067,-264,6934,9532,10430,10972,11256
2068,-414,7104,9438,10418,10864,10806
2069,-604,6702,9214,10292,10588,10772
2070,-306,6778,8900,10270,10776,10942
2071,-68,7190,9282,10370,10972,11324
2072,742,7862,9500,10436,10842,11418
2073,680,7768,9962,10396,10916,11430
2074,1192,8114,9582,10360,10960,10958
2075,372,7858,9686,10348,10974,10994
2076,422,7888,9548,10636,11008,10974
2077,72,7494,9600,10640,10832,11404
2078,-12,7526,9862,10318,10972,11196
2079,56,7046,9688,10184,10602,11154
2080,190,7022,9794,10470,10806,11086
2081,-204,6936,9988,10616,11002,11544
2082,-812,6602,9444,10146,10604,10952
2083,-606,7090,9586,10286,10514,10970
2084,-550,7184,9530,10740,10932,11252
2085,-236,7504,9202,10930,10664,10962
2086,12,7790,9692,10524,10654,11338
2087,156,7830,9874,10488,10970,11372
