,0
1084,18968
1085,18358
1086,18296
1087,18374
1088,18896
1089,19180
1090,18410
1091,18152
1092,18484
1093,18396
1094,18382
1095,18638
1096,17932
1097,18386
1098,17956
1099,18062
1100,18684
1101,19070
1102,19266
1103,19232
1104,19320
1105,20386
1106,20270
1107,20320
1108,19972
1109,19046
1110,18970
1111,19560
1112,18870
1113,19494
1114,19920
1115,19890
1116,19018
1117,19204
1118,19370
1119,19108
1120,18962
1121,18990
1122,18830
1123,18732
1124,18500
1125,18308
1126,18270
1127,18862
1128,19300
1129,19088
1130,19090
1131,19070
1132,19006
1133,18752
1134,18594
1135,18794
1136,18258
1137,18024
1138,18158
1139,18244
1140,18020
1141,17894
1142,17730
1143,18192
1144,18258
1145,17808
1146,18248
1147,18750
1148,18460
1149,18888
1150,19396
1151,18868
1152,18624
1153,18188
1154,18302
1155,18254
1156,18468
1157,18218
1158,17788
1159,17238
1160,17532
1161,17428
1162,17720
1163,17690
1164,18308
1165,18834
1166,19612
1167,19212
1168,19162
1169,18322
1170,18260
1171,18640
1172,18686
1173,18138
1174,18106
1175,18324
1176,18490
1177,18604
1178,18740
1179,19028
1180,19020
1181,18940
1182,19028
1183,18848
1184,18826
1185,18528
1186,18020
1187,18100
1188,17922
1189,18162
1190,18042
1191,18378
1192,17886
1193,17726
1194,16974
1195,16602
1196,16666
1197,16854
1198,17318
1199,16882
1200,16232
1201,16814
1202,17192
1203,17390
1204,17870
1205,18338
1206,18090
1207,18582
1208,18742
1209,18802
1210,18536
1211,18482
1212,18110
1213,18446
1214,18314
1215,18460
1216,18564
1217,18164
1218,18180
1219,19018
1220,18736
1221,19062
1222,19152
1223,18724
1224,18836
1225,18992
1226,19026
1227,19788
1228,19944
1229,20288
1230,20486
1231,20816
1232,20528
1233,20678
1234,21108
1235,20548
1236,20782
1237,20276
1238,19610
1239,19174
1240,19156
1241,18790
1242,19410
1243,20220
1244,20474
1245,20904
1246,20202
1247,20210
1248,20282
1249,20298
1250,20400
1251,20078
1252,20174
1253,19418
1254,18998
1255,19284
1256,19956
1257,20156
1258,20544
1259,20372
1260,21104
1261,21222
1262,20740
1263,20314
1264,20738
1265,19990
1266,18840
1267,18092
1268,17448
1269,16420
1270,16184
1271,16482
1272,16630
1273,16966
1274,16354
1275,16184
1276,15816
1277,15708
1278,15222
1279,15056
1280,15804
1281,15756
1282,15774
1283,15934
1284,16170
1285,16100
1286,16176
1287,15940
1288,15740
1289,15918
1290,16038
1291,15838
1292,16410
1293,17154
1294,17118
1295,16966
1296,17226
1297,16332
1298,16588
1299,16214
1300,16604
1301,15990
1302,16832
1303,17598
1304,17128
1305,16984
1306,17230
1307,17742
1308,17524
1309,17410
1310,17082
1311,17304
1312,17144
1313,17020
1314,17000
1315,16334
