,0
1053,11616
1054,10954
1055,11220
1056,11232
1057,11888
1058,11712
1059,11906
1060,12072
1061,12008
1062,12398
1063,12328
1064,12414
1065,12122
1066,11860
1067,11188
1068,11642
1069,11010
1070,10404
1071,10018
1072,10528
1073,10074
1074,9462
1075,9024
1076,9482
1077,9948
1078,9528
1079,9166
1080,9238
1081,9122
1082,9048
1083,9102
1084,9332
1085,9638
1086,9172
1087,9228
1088,9474
1089,7926
1090,7978
1091,7580
1092,7468
1093,7352
1094,7036
1095,6938
1096,6194
1097,6006
1098,6328
1099,6166
1100,6168
1101,7012
1102,7358
1103,7766
1104,7904
1105,7936
1106,7680
1107,7836
1108,7974
1109,8560
1110,8218
1111,8546
1112,8202
1113,8850
1114,9884
1115,10252
1116,10018
1117,10818
1118,10610
1119,11082
1120,11008
1121,11120
1122,10454
1123,10960
1124,11290
1125,10720
1126,11106
1127,11614
1128,12084
1129,11744
1130,11710
1131,11632
1132,11678
1133,10862
1134,10094
1135,10470
1136,11764
1137,11446
1138,10852
1139,10954
1140,10016
1141,10718
1142,9776
1143,9568
1144,10348
1145,9806
1146,9816
1147,10618
1148,10250
1149,10236
1150,10572
1151,10978
1152,10132
1153,10842
1154,11028
1155,10608
1156,11274
1157,11442
1158,11042
1159,11380
1160,11788
1161,11112
1162,11282
1163,11390
1164,11040
1165,11316
1166,10694
1167,9760
1168,9946
1169,10702
1170,10738
1171,10720
1172,10366
1173,10880
1174,10604
1175,10346
1176,10310
1177,10776
1178,11056
1179,10940
1180,11350
1181,11504
1182,11292
1183,11418
1184,11658
1185,12126
1186,12102
1187,11612
1188,10990
1189,11092
1190,10706
1191,10272
1192,9908
1193,10168
1194,10684
1195,10434
1196,10534
1197,10512
1198,10272
1199,10528
1200,9734
1201,9442
1202,10086
1203,9906
1204,9878
1205,10534
1206,10236
1207,9236
1208,10130
1209,9990
1210,9794
1211,9988
1212,10804
1213,10752
1214,9924
1215,10062
1216,10264
1217,10332
1218,9972
1219,10234
1220,10450
1221,10630
1222,11032
1223,10910
1224,10752
1225,10648
1226,10638
1227,11368
1228,11784
1229,11134
1230,10910
1231,10610
1232,10710
1233,9738
1234,9334
1235,9200
1236,9208
1237,9760
1238,10184
1239,9670
1240,9948
1241,9482
1242,8978
1243,8812
1244,8830
1245,9110
1246,9346
1247,9288
1248,9262
1249,9442
1250,8850
1251,9474
1252,9622
1253,9206
1254,9464
1255,8702
1256,8236
1257,8394
1258,8888
1259,9010
1260,8698
1261,8548
1262,8514
1263,8150
1264,7314
1265,7376
1266,7048
1267,7246
1268,7742
1269,8056
1270,8052
1271,8230
1272,8122
1273,8366
1274,7902
1275,8442
1276,7920
1277,7644
1278,7472
1279,7668
1280,7338
1281,7732
1282,8026
1283,8166
1284,8252
1285,7666
1286,8548
1287,9090
1288,9174
1289,9402
1290,9442
1291,9526
1292,9120
1293,9060
1294,9258
1295,8588
1296,7572
1297,7808
1298,7496
1299,7634
1300,7152
1301,7110
1302,7396
1303,7574
1304,7098
1305,6988
1306,7562
1307,7442
1308,7672
1309,7544
1310,7300
1311,8266
1312,8234
1313,8084
1314,7910
1315,8362
1316,7744
1317,8426
1318,8450
1319,8508
1320,8662
1321,8480
1322,8488
1323,8214
1324,8166
1325,8306
1326,8590
1327,8680
1328,9196
1329,9640
1330,10302
1331,9736
1332,9636
1333,9850
1334,10340
1335,10048
1336,9636
1337,9594
