,0.2,0.4,0.6,0.8,1,1.2
1223,776,11198,-14378,-16156,-16820,17530
1224,828,10952,-14564,-15844,-17034,17408
1225,750,10814,-14198,-15932,-16922,17404
1226,358,10436,-14224,-15882,-16806,17630
1227,202,10624,-14646,-15950,-16880,17260
1228,366,10932,-14588,-16026,-16938,17404
1229,226,10932,-14706,-15902,-16902,17566
1230,-78,10856,-14824,-15606,-16576,17508
1231,272,10616,-14514,-15850,-16588,17556
1232,418,10744,-14270,-15986,-16918,17204
1233,322,10638,-14362,-15902,-16830,17066
1234,484,10558,-14410,-16032,-16688,17030
1235,580,10456,-14640,-15946,-16858,17292
1236,-24,10322,-14724,-16274,-16784,17390
1237,-78,10562,-14590,-16254,-16800,17472
1238,-88,10600,-14456,-16064,-16744,17564
1239,-106,10908,-14476,-16070,-16594,17288
1240,-140,10802,-14620,-16118,-17014,17536
1241,-190,10818,-14488,-16028,-16666,17332
1242,-312,10766,-14846,-15814,-17078,17290
1243,-278,10820,-14508,-15658,-17004,17502
1244,-196,10774,-14020,-15674,-16414,17320
1245,-26,10718,-13872,-15874,-16830,17632
1246,26,10880,-13972,-15932,-16606,17682
1247,-76,10676,-14772,-16360,-16944,17196
1248,94,11142,-14784,-16070,-16912,17422
1249,56,10936,-14448,-15940,-17012,17618
1250,210,11314,-14784,-16016,-17002,17538
1251,100,11282,-15108,-15924,-17042,17588
1252,-106,11452,-15028,-16172,-16780,17750
1253,66,11156,-14360,-15716,-16648,17652
1254,-8,10896,-14640,-15894,-16980,17428
1255,84,10870,-14630,-15698,-17020,17800
1256,542,11074,-14658,-16022,-16886,17388
1257,1174,11250,-14134,-15654,-16660,17312
1258,1044,10788,-14254,-16124,-16972,17574
1259,748,10862,-14240,-16002,-16958,17496
1260,574,10620,-14628,-16166,-16836,17438
1261,650,10586,-14464,-15892,-16682,17446
1262,250,10696,-14376,-16032,-16846,17310
1263,428,10912,-14478,-16168,-17082,16908
1264,434,10574,-14506,-15796,-16714,17242
1265,522,10552,-14668,-16058,-16924,17318
1266,722,10966,-14774,-16150,-17182,17756
1267,862,11090,-14750,-16028,-16786,17388
1268,874,11378,-14592,-15986,-16732,17566
1269,490,11086,-14436,-16056,-16776,17456
1270,310,10886,-14618,-16370,-16924,17544
1271,280,10790,-14540,-16084,-16946,17514
1272,-112,10422,-14640,-16150,-17158,17488
1273,-314,10564,-15048,-16444,-17306,17388
1274,-392,10706,-15098,-16440,-17254,17422
1275,-744,10466,-15166,-16508,-16882,17368
1276,-1010,10092,-14816,-16578,-16750,17598
1277,-954,10380,-14660,-16558,-17126,17234
1278,-686,10480,-14506,-16076,-16726,17338
1279,-264,10884,-14600,-16154,-16678,17536
1280,-568,10904,-15170,-16368,-17160,17452
1281,-464,10990,-15034,-16212,-17074,17524
1282,-690,10944,-14592,-16476,-16872,17418
1283,-514,10884,-14550,-16468,-16692,17458
1284,-530,10696,-14742,-16302,-16780,17420
1285,-130,10976,-14418,-16144,-16704,17290
1286,-122,10914,-14510,-16276,-17226,17196
1287,310,10956,-14396,-15824,-16766,17416
1288,-386,10630,-14438,-16168,-16916,17298
1289,-384,10644,-14436,-15956,-16900,17528
1290,-430,10612,-14252,-15990,-16834,17610
1291,-170,10804,-14366,-16006,-16726,17528
1292,40,10970,-14540,-16078,-16978,17336
1293,160,10990,-14756,-15792,-16576,17800
1294,562,11088,-14434,-15608,-17038,17510
1295,846,11470,-14100,-15926,-16944,17318
1296,992,11130,-14526,-15828,-16780,17682
1297,1006,10876,-14472,-16270,-16940,17702
1298,666,10814,-14354,-15982,-16600,17434
1299,818,10758,-14524,-15934,-16552,17334
1300,-228,10410,-14608,-15990,-16760,17478
1301,-126,10570,-14614,-16208,-16956,17262
1302,16,10588,-14154,-16170,-16760,17474
1303,328,10640,-13976,-16120,-16830,17280
1304,352,10928,-14032,-16250,-16806,17376
1305,404,10998,-14060,-16296,-17034,17482
1306,426,11172,-14484,-16504,-17028,17480
1307,278,10670,-14840,-16304,-17014,17298
1308,734,10960,-14432,-15948,-16514,17410
1309,738,11166,-14756,-16092,-16730,17706
1310,960,11276,-14562,-16058,-16370,17590
1311,900,11084,-14296,-16042,-16672,17566
1312,590,11028,-14244,-15806,-16708,17650
1313,390,10898,-14520,-15876,-16758,17266
1314,184,10838,-14364,-15768,-16506,17154
1315,58,11170,-14646,-15922,-16948,17366
1316,218,11186,-14628,-15996,-16876,17358
1317,66,10756,-14520,-16424,-16772,17444
1318,420,10210,-14590,-16202,-16922,17516
1319,372,10666,-14316,-16158,-16636,17404
1320,336,10348,-14320,-16202,-16958,17270
1321,440,10456,-14480,-16462,-16800,17098
1322,384,10270,-14520,-16368,-17264,17388
1323,214,10510,-14348,-15994,-16810,17502
1324,200,10594,-14452,-16080,-16596,17168
1325,-4,9950,-14988,-16338,-16888,16932
1326,124,10324,-14516,-16096,-16984,17488
1327,180,10596,-14364,-16102,-17064,17422
1328,14,10452,-14348,-15778,-16946,17536
1329,38,10842,-14416,-16232,-16884,17692
1330,-112,10694,-14492,-16004,-16810,17278
1331,-132,11106,-14496,-16122,-16806,17576
1332,390,11318,-14618,-16048,-17020,18074
1333,72,10870,-14944,-16282,-17166,17852
1334,92,10748,-14966,-16334,-17002,17798
1335,-50,10436,-14702,-16078,-16728,17516
1336,-248,10426,-14528,-16288,-17034,17618
1337,-74,10174,-14758,-16536,-17372,17370
1338,-208,10270,-14802,-16132,-17028,17582
1339,30,10444,-14258,-16108,-16748,17598
1340,80,10326,-14200,-15968,-17146,17610
1341,54,10826,-14314,-15982,-17200,17588
1342,272,11108,-14394,-16072,-16922,17830
1343,40,10698,-14536,-15792,-17064,17216
1344,-80,10312,-14910,-16126,-17348,17120
1345,-152,10444,-14772,-15782,-17076,17456
1346,120,10278,-14368,-15846,-16938,17450
1347,-116,10792,-14532,-15562,-16990,17684
1348,-614,10852,-14694,-15946,-16964,17356
1349,-326,11082,-14476,-15876,-17162,17546
1350,-30,11054,-14028,-15866,-16722,17504
1351,226,11608,-14148,-15772,-16760,17782
1352,184,11042,-14550,-16034,-16890,17590
1353,226,11112,-14528,-15426,-16920,17660
1354,30,10772,-14502,-15982,-16966,17392
1355,-174,10734,-14602,-15912,-16780,17462
1356,-606,10360,-14686,-16150,-17164,17392
1357,-312,10722,-14526,-16148,-16962,17330
1358,342,10858,-14182,-15860,-16668,17360
1359,542,11000,-14378,-16012,-16610,17376
1360,466,11116,-14412,-15664,-16802,17288
1361,534,10964,-14682,-16172,-17012,17364
1362,16,10358,-14958,-16162,-17274,17522
1363,136,10644,-14848,-16018,-17128,17358
1364,478,10902,-14786,-16062,-17170,17224
1365,356,10656,-14618,-16044,-16844,17092
1366,858,11088,-14268,-15694,-16622,17338
1367,412,11032,-14338,-15938,-16994,17386
1368,256,11164,-14370,-16242,-16814,17204
1369,258,11370,-14552,-16022,-16684,17510
1370,152,11186,-14618,-15854,-16872,17392
1371,-2,10870,-14858,-15892,-16914,17678
1372,-20,10814,-14718,-16092,-16978,17222
1373,38,10894,-14606,-16280,-17162,17278
1374,236,11034,-14418,-16226,-17036,17396
1375,142,10850,-14460,-16042,-17170,17504
1376,22,11204,-14512,-16148,-16774,17504
1377,-266,10926,-14534,-15942,-16906,17366
1378,-258,11046,-14532,-16192,-16870,17594
1379,-414,11486,-14462,-15962,-16786,17622
1380,-272,11192,-14452,-15790,-16724,17384
1381,-582,11124,-14738,-16192,-16824,17288
1382,-254,11224,-14396,-15940,-16608,17724
1383,-40,11008,-14170,-15704,-16844,17624
1384,-186,10946,-14440,-16088,-17020,17346
1385,-198,10840,-14472,-16070,-16856,17310
1386,-286,11226,-14762,-16144,-16802,17504
1387,-256,10776,-14884,-16306,-16782,17422
1388,92,11228,-14560,-16412,-16878,17450
1389,292,11128,-14580,-16582,-17076,17590
1390,54,11030,-15102,-16474,-17068,17576
1391,-80,10782,-14832,-16064,-17102,17530
1392,-104,10882,-14290,-16142,-16748,17442
1393,-216,11006,-14352,-15958,-16914,17234
1394,-774,11028,-14670,-16472,-17006,17546
1395,-586,11196,-14324,-15984,-16860,17540
1396,-580,10650,-14264,-15790,-16644,17484
1397,-420,10432,-14614,-16332,-16810,17342
1398,-4,10648,-14486,-15994,-16760,17546
1399,130,10818,-14310,-15522,-16794,17664
1400,332,10860,-14288,-15906,-16564,17542
1401,278,10954,-14314,-15750,-16924,17384
1402,-56,10654,-14820,-16000,-17274,17040
1403,-60,10948,-14672,-16046,-16940,17344
1404,288,11200,-14574,-16010,-17016,17662
1405,112,10794,-14736,-15952,-16982,17668
1406,80,10800,-14738,-16426,-16872,17372
1407,-294,10764,-14524,-15976,-16954,17258
1408,-454,10570,-14702,-15716,-17054,17538
1409,-952,10294,-14744,-15940,-17098,17522
1410,-838,10266,-15064,-15926,-17130,16976
1411,-540,10250,-14734,-15954,-16866,17404
1412,-682,10372,-14524,-16016,-16776,17370
1413,-208,10802,-14420,-16036,-16784,17576
1414,-452,10704,-14736,-16072,-16794,17394
1415,-628,10210,-14600,-16214,-16782,17620
1416,-598,10548,-14826,-15930,-17130,17842
1417,-558,10542,-14500,-15832,-16918,17666
1418,-862,10250,-14882,-16334,-16832,17428
1419,-734,10662,-14686,-16062,-16904,17518
1420,-1078,10518,-14612,-15832,-16844,17170
1421,-1206,10682,-14654,-16114,-16846,17126
1422,-1058,10856,-14670,-16118,-16966,17328
1423,-676,10832,-14456,-15724,-16894,17154
1424,-1086,10134,-14614,-16046,-16866,17008
1425,-1206,10240,-14534,-16308,-16692,17314
1426,-1274,10394,-14218,-15836,-16650,17350
1427,-972,10486,-14486,-16180,-17124,17316
1428,-398,10774,-14612,-16166,-16700,17526
1429,-84,10854,-14470,-16090,-16932,17668
1430,-6,10982,-14546,-15906,-16702,17560
1431,6,10944,-14256,-15872,-16608,17374
1432,230,11224,-14408,-15826,-16766,17492
1433,160,10876,-14456,-15816,-16916,17306
1434,-284,10718,-14854,-16522,-17050,17338
1435,-240,10730,-14726,-16266,-16984,17114
1436,-30,11002,-14688,-16102,-17016,17548
1437,-84,10598,-14632,-16092,-16982,17270
1438,-466,10354,-14826,-16264,-16918,17148
1439,-828,10312,-14656,-16192,-16672,16918
1440,-776,10500,-14458,-15942,-16674,17134
1441,-1114,9928,-14304,-16054,-16894,17184
1442,-756,9994,-14464,-16114,-16866,17282
1443,-602,10468,-14648,-15842,-16592,17496
1444,-138,11162,-14240,-15870,-16396,17660
1445,-408,11214,-14200,-15970,-16964,17448
1446,-160,11184,-14458,-15852,-16830,17382
1447,246,11738,-14528,-15732,-16732,17578
1448,190,11190,-14482,-15902,-16724,17526
1449,374,11284,-14924,-15876,-17202,17568
1450,154,10864,-14490,-15718,-16686,17536
1451,-158,10728,-14818,-16106,-17100,17394
1452,-162,10718,-14606,-16218,-16866,17468
1453,40,10864,-14554,-16114,-17244,17820
1454,-152,10630,-14658,-16088,-17070,17704
1455,-170,10194,-14660,-16252,-17128,17248
1456,-454,10478,-14980,-16322,-16782,17248
1457,-348,10458,-14344,-16108,-16796,17466
1458,-152,10460,-14626,-15928,-16784,17262
1459,-254,10704,-14332,-16168,-16916,17330
1460,-558,10880,-14408,-16202,-17220,17284
1461,-372,11100,-14502,-15928,-17028,17578
1462,-142,10926,-14570,-15982,-16868,17504
1463,-186,10668,-14446,-16330,-16884,17604
1464,-70,10416,-14492,-16030,-16664,17388
1465,-342,10574,-14812,-16210,-17014,17344
1466,-466,10620,-14568,-16266,-16848,17386
1467,148,10906,-14382,-15968,-16818,17300
1468,-58,10606,-14126,-16342,-17280,17264
1469,-210,10450,-14508,-16256,-17274,17194
1470,18,10670,-14522,-15858,-17080,17242
1471,-106,10708,-14578,-15916,-16806,17430
1472,196,10892,-14388,-15972,-16978,17650
1473,-76,10512,-14426,-16298,-16892,17256
1474,186,10524,-14346,-16336,-16898,17174
1475,56,10782,-14108,-16128,-16662,17006
1476,-326,10458,-14464,-16234,-17158,17054
1477,-656,10422,-14980,-16302,-17094,17500
1478,-756,10508,-14780,-15954,-16866,17644
1479,-790,10504,-14790,-16310,-17290,17272
1480,-640,10568,-14878,-16314,-16976,17262
1481,-130,10628,-14240,-16202,-16652,17676
1482,-82,10220,-14376,-15968,-16762,17444
1483,22,10166,-14396,-15910,-16930,17738
1484,250,10428,-14146,-15852,-16926,17550
1485,370,10870,-14626,-16194,-17332,17298
1486,412,10656,-14904,-15926,-17158,17260
1487,516,10836,-14734,-16128,-17176,17316
1488,176,10748,-14610,-16054,-16826,17486
1489,212,10732,-14712,-16150,-16658,17336
1490,570,10812,-14574,-16246,-17050,17368
1491,634,11006,-14608,-16040,-16704,17752
1492,372,10932,-14816,-16542,-16870,17518
1493,646,10974,-14740,-16442,-16828,17256
1494,1024,11264,-14686,-16486,-16622,17486
1495,622,11242,-14558,-16296,-16830,17302
1496,930,10896,-14254,-16150,-17286,17276
1497,870,10914,-14112,-16032,-17034,17424
1498,958,11054,-14122,-15776,-16888,17394
1499,920,11216,-14430,-16038,-16666,17552
1500,788,10806,-14722,-16096,-17044,17530
1501,1016,11020,-14196,-16106,-16692,17258
1502,1292,10948,-14212,-15624,-16530,17502
1503,1286,10920,-14518,-15770,-16592,17622
1504,918,10974,-14610,-16230,-16876,17244
1505,830,10622,-14746,-16318,-17102,17084
1506,700,10524,-14474,-16244,-17048,17484
1507,706,10760,-14256,-16076,-17060,17298
1508,248,10802,-14328,-16070,-17302,17374
1509,490,10786,-14450,-15904,-16978,17254
1510,664,10798,-14076,-15868,-16872,17358
1511,482,10756,-14136,-16038,-16720,17484
1512,-2,10636,-14392,-16126,-17098,17080
1513,444,10782,-14446,-16212,-16730,17330
1514,192,11010,-14974,-16226,-16960,17574
1515,316,10804,-14808,-16424,-16840,17398
1516,384,10950,-14312,-16136,-16714,17514
1517,302,11026,-14360,-16258,-16982,17422
1518,330,11016,-14972,-16358,-17282,17490
1519,584,11384,-14836,-15816,-17122,17336
1520,96,10824,-14740,-16008,-17188,17510
1521,432,11294,-14338,-16008,-16682,17766
1522,174,11084,-14504,-16352,-16642,17542
1523,-162,10714,-14710,-15992,-16878,17400
1524,-156,10488,-14284,-16072,-16560,17198
1525,-220,10496,-14444,-16234,-16818,17134
1526,162,10796,-14424,-16056,-16708,17806
1527,-24,10562,-14682,-16290,-16802,17424
1528,-54,10640,-14660,-15852,-16622,17384
1529,242,11208,-14212,-15958,-16774,17520
1530,222,11150,-14340,-15912,-16656,17464
1531,260,11242,-14660,-15744,-16564,17494
1532,506,11262,-14312,-15804,-17018,17428
1533,664,11148,-14880,-16344,-16812,17572
1534,710,11022,-14704,-15948,-16772,17434
1535,638,10792,-14664,-15662,-16922,17276
1536,-40,10250,-14818,-16040,-17074,17494
1537,58,10448,-14708,-16102,-17084,17294
1538,178,10502,-14388,-16390,-17244,17416
1539,150,10466,-14408,-16130,-16806,17420
1540,78,10894,-14646,-16024,-16506,17212
1541,710,10888,-14646,-16006,-17014,17174
1542,728,10770,-14346,-15934,-16748,17418
1543,438,10868,-14546,-16072,-16916,17080
1544,274,10748,-14292,-16042,-17040,17322
1545,172,10712,-13932,-15722,-16994,17534
1546,226,10718,-14572,-15612,-16806,17646
1547,172,11074,-14636,-16252,-16824,17554
1548,750,11414,-14416,-16188,-16800,17310
1549,678,11302,-14400,-16116,-16534,17620
1550,868,11420,-14236,-16122,-16788,17228
1551,932,10766,-14314,-16006,-17050,17314
1552,1096,10936,-14426,-16070,-16860,17430
1553,810,11018,-14622,-16312,-17132,17370
1554,842,11218,-14424,-16286,-16972,17246
1555,710,11618,-14276,-15990,-17094,17228
1556,918,11528,-14524,-15994,-16814,17392
1557,634,11058,-14560,-16316,-17018,17506
1558,328,10988,-14560,-16184,-17124,17338
1559,292,11020,-14518,-16120,-16964,17642
1560,814,11440,-14550,-15842,-16648,17616
1561,522,11122,-14800,-16182,-16956,17096
1562,416,10938,-15028,-16244,-17128,17400
1563,-98,10480,-14926,-16130,-17164,17426
1564,418,10780,-14374,-15764,-16740,17282
1565,782,11128,-14318,-15954,-16558,17482
1566,-80,10996,-14494,-15912,-16736,17356
1567,-248,10700,-14304,-15712,-16820,17290
1568,-174,11050,-14618,-16016,-16918,17196
1569,50,10992,-14294,-15998,-16848,17310
1570,-16,10748,-14498,-16174,-16756,17434
1571,86,10762,-14546,-15992,-16864,17716
1572,-302,10910,-14728,-15948,-16886,17754
1573,-414,11208,-14584,-15878,-16744,18022
1574,92,11276,-14520,-15878,-16980,17692
1575,66,11028,-14650,-16398,-17030,17294
1576,456,10874,-14276,-15834,-16850,17666
1577,260,10866,-14968,-16194,-17270,17528
1578,2,10650,-14990,-15966,-17146,17502
1579,110,10608,-14798,-16380,-17192,17070
1580,50,10586,-14510,-16270,-17178,17194
1581,-274,10626,-14412,-16558,-16996,17442
1582,-124,10880,-14730,-16046,-16898,17006
1583,20,10668,-14364,-15704,-16920,17124
1584,92,11020,-14268,-15916,-16454,17606
1585,438,11194,-14208,-16060,-16860,17522
1586,570,11464,-14218,-15874,-16756,17546
1587,594,11332,-14582,-16212,-17474,17342
1588,608,10916,-14798,-16200,-17094,17444
1589,446,10754,-14534,-16018,-16900,17344
1590,530,10708,-14432,-15932,-17086,17408
1591,464,10808,-14444,-16068,-16938,17310
1592,486,10602,-14350,-16196,-16960,17444
1593,192,10524,-14548,-16340,-16932,17156
1594,488,10766,-14530,-15846,-16742,17726
1595,318,10460,-14728,-16032,-16690,17446
1596,686,10522,-14934,-16158,-17118,17588
1597,728,10256,-14770,-16352,-16668,17246
1598,1236,11058,-14472,-16100,-16884,17468
1599,1084,11160,-14214,-15972,-16710,17190
1600,1362,11404,-14032,-16010,-16722,17526
1601,1088,10926,-14050,-15818,-16508,17340
1602,1038,10840,-14266,-15900,-16638,17508
1603,804,10846,-14356,-15796,-16584,17200
1604,848,10832,-14482,-15988,-16768,17252
1605,1022,11144,-14122,-15738,-16594,17300
1606,602,10954,-14506,-16158,-16492,17454
1607,588,10824,-14494,-15954,-16742,17296
1608,-20,10706,-14900,-16380,-17006,17590
1609,78,10618,-14980,-16346,-16950,17408
1610,180,10864,-14800,-16074,-16896,17342
1611,-474,10400,-15100,-16172,-17186,17204
1612,-582,10092,-14970,-15932,-16890,17250
1613,-210,10326,-14780,-15954,-16920,17430
1614,-116,10274,-14698,-16136,-17050,17746
1615,-16,10676,-14718,-16258,-16976,17608
1616,264,11026,-14624,-16034,-16898,17408
1617,-16,11274,-14828,-16208,-17060,17268
1618,52,11224,-14592,-16228,-16988,17574
1619,-292,10832,-15012,-16416,-17374,17414
1620,-78,10748,-14814,-16104,-17046,17340
1621,-480,10610,-14800,-16018,-16624,17570
1622,-150,10254,-14894,-16120,-16848,17052
1623,-162,10230,-15004,-16218,-17100,17038
1624,152,10898,-14644,-15500,-16482,17236
1625,146,10554,-14692,-15636,-16838,17610
1626,594,11040,-14400,-15880,-16736,17534
1627,588,10914,-14546,-15804,-16774,17652
1628,210,11394,-14576,-16238,-16768,17582
1629,542,11056,-15040,-16156,-17094,17554
1630,120,10866,-14704,-16478,-16940,17284
1631,452,11134,-14450,-15858,-16784,17204
1632,264,10872,-14560,-15842,-16468,17462
1633,662,11280,-14386,-15786,-16892,17698
1634,180,10698,-14750,-16276,-17262,17646
1635,270,10716,-14276,-16360,-17122,17560
1636,-124,10270,-14782,-16326,-17192,17542
1637,-156,10592,-14544,-16054,-17070,17264
1638,-628,10644,-14772,-16140,-17094,17364
1639,-694,10324,-14582,-16206,-17112,17634
1640,-772,10508,-14416,-16142,-16802,17264
1641,-646,10584,-14326,-15926,-16708,17548
1642,-28,11312,-14090,-15598,-16562,17668
1643,450,11352,-14038,-15602,-16576,17458
1644,412,11164,-14710,-16298,-16762,17256
1645,744,10816,-14832,-16478,-17168,17390
1646,942,10818,-15258,-16200,-17144,17464
1647,866,10762,-15074,-16236,-17044,17570
1648,528,10474,-14684,-16276,-16888,17326
1649,408,10586,-14576,-16088,-16914,17452
1650,586,10768,-14364,-15962,-16800,17424
1651,1006,10772,-14316,-16310,-16994,17394
1652,1168,11004,-14352,-16366,-16744,17344
1653,1306,11504,-13948,-16056,-16456,17588
1654,1190,11176,-14226,-15914,-16720,17816
1655,1258,11154,-14440,-15670,-16772,17632
1656,788,10648,-14496,-15708,-16868,17390
1657,682,10758,-14300,-15688,-16844,17300
1658,938,10760,-14306,-15984,-16880,17628
1659,892,10460,-14464,-16154,-16548,17326
1660,708,10404,-14276,-16154,-16852,17342
1661,712,11098,-14612,-15888,-16888,16908
1662,536,11008,-14546,-16042,-16756,17116
1663,338,10592,-14360,-16002,-17042,17334
1664,344,10136,-14556,-16242,-16944,17550
1665,436,10360,-14580,-16036,-16884,17272
1666,422,10772,-14456,-16424,-16692,17330
1667,332,11004,-14544,-16220,-16642,17540
1668,228,10868,-14358,-15930,-16900,17404
1669,122,10328,-14714,-16090,-17116,17280
1670,54,10152,-14940,-15846,-17224,17404
1671,48,10142,-14782,-15844,-17234,17482
1672,418,10872,-14722,-15742,-16750,17476
1673,242,10780,-14708,-15642,-17002,17498
1674,110,11000,-14536,-15766,-16828,17586
1675,-158,10930,-14486,-15798,-17090,17330
1676,-66,11210,-14090,-15774,-16438,17716
1677,-70,10736,-14408,-15992,-16836,17634
1678,146,10544,-14538,-16324,-16950,17220
1679,246,10862,-14444,-16060,-16762,17634
1680,462,11004,-14762,-16166,-16770,17454
1681,324,10720,-14688,-16490,-16978,17346
1682,268,10674,-14378,-16034,-16726,17674
1683,-200,10284,-14962,-15984,-16822,17690
1684,-692,10292,-14974,-16136,-17060,17554
1685,-658,10258,-14834,-15858,-17376,17420
1686,-570,10440,-14578,-16080,-16848,17334
1687,-288,10884,-14566,-16130,-17102,17516
1688,-266,11056,-14598,-15924,-17062,17320
1689,58,11522,-14498,-15602,-16764,17464
1690,136,11244,-14402,-16070,-16758,17458
1691,186,11056,-13946,-16260,-17034,17578
1692,24,11314,-14304,-16036,-16874,17468
1693,82,10878,-14322,-16022,-16930,17438
1694,-472,10220,-14462,-16304,-17132,17424
1695,-444,10172,-14622,-16042,-16766,17532
1696,-520,10148,-14600,-16158,-17034,17500
1697,-196,10390,-14542,-16350,-17232,17768
1698,52,10624,-14432,-15988,-17036,17664
1699,308,10952,-14718,-16166,-16598,17358
1700,640,11150,-14744,-15924,-16776,17328
1701,272,10884,-14656,-15998,-16712,17204
1702,130,10728,-14376,-15942,-16648,17366
1703,72,10420,-14358,-15928,-16856,17428
1704,-118,10186,-14480,-16270,-17038,17480
1705,28,10684,-14530,-16242,-17022,17456
1706,510,11556,-13948,-15800,-17114,17620
1707,426,11596,-13920,-15940,-16924,17648
1708,332,10758,-14554,-16122,-16680,17540
1709,256,10788,-14708,-16026,-17032,17520
1710,148,10908,-14590,-15806,-16678,17668
1711,752,11370,-14264,-15742,-17064,17544
1712,898,11612,-14542,-15664,-17012,17492
1713,1002,11490,-14538,-16024,-17126,17704
1714,1248,11302,-14614,-16252,-16792,17496
1715,1054,11004,-14516,-16398,-16664,17364
1716,956,10994,-14444,-16150,-16494,17436
1717,598,10820,-14788,-16120,-16678,17614
1718,408,10922,-14770,-16708,-16648,17626
1719,188,10812,-14998,-16288,-16936,17408
1720,142,10880,-14456,-15948,-16702,18078
1721,238,11226,-14270,-15964,-16660,17632
1722,264,11278,-14642,-16278,-16776,17382
1723,440,11074,-14730,-16070,-17250,17182
1724,786,11314,-14472,-15990,-17194,17444
1725,1102,11678,-14178,-15602,-16884,17748
1726,1030,11216,-14194,-15912,-16876,17734
1727,848,11238,-14478,-15794,-16878,17550
1728,774,11540,-14280,-15994,-16620,17554
1729,1020,11822,-14516,-15804,-16778,17744
1730,988,11702,-14242,-15926,-16872,17810
1731,994,11458,-13960,-15806,-16912,17694
1732,896,11064,-14578,-15966,-16970,17654
1733,716,10986,-14412,-16002,-16656,17706
1734,326,10806,-14824,-16332,-16930,17394
1735,416,10676,-14550,-16310,-16864,17442
1736,322,10832,-14532,-15914,-17020,17646
1737,158,10874,-14158,-15692,-16890,17272
1738,68,10418,-14670,-15920,-16634,17458
1739,144,11056,-14250,-15870,-16472,17794
1740,276,10994,-14484,-16332,-17064,17576
1741,356,10968,-14556,-16126,-16930,17404
1742,240,11034,-14648,-16428,-16794,17424
1743,448,11520,-14298,-16200,-16710,17484
1744,130,11180,-14304,-16240,-16832,17594
1745,-152,10934,-14576,-16088,-17000,18040
1746,-132,10636,-14280,-16384,-16890,17670
1747,-180,11208,-14612,-16554,-17070,17400
1748,204,11432,-14622,-16044,-16820,17478
1749,106,11068,-14966,-16186,-16952,17312
1750,-400,10996,-14808,-16210,-17038,17460
1751,-572,10668,-14640,-16128,-17028,17314
1752,-938,10462,-14798,-15992,-16882,17006
1753,-442,10544,-14534,-15828,-16666,17054
1754,-168,11004,-14624,-15958,-16746,17366
1755,-366,10976,-14776,-16046,-17242,17648
1756,-132,10838,-14324,-16036,-16876,17360
1757,-634,10562,-14600,-16380,-16960,17408
1758,-552,10328,-14660,-16208,-17154,17546
1759,-900,9916,-14928,-16402,-17374,17206
1760,-954,10060,-14582,-16354,-17102,17430
1761,-296,10632,-14238,-15826,-16950,17482
1762,-152,11284,-14152,-16118,-16848,17432
1763,-266,11018,-14528,-16124,-16786,17306
1764,-32,10956,-14508,-15946,-16740,17700
1765,-532,10954,-14216,-16176,-16896,17592
1766,-352,11176,-14504,-16068,-16566,17382
1767,-346,11116,-14924,-16050,-16842,17498
1768,-294,10740,-15016,-16162,-17024,17298
1769,170,10890,-14790,-16334,-17238,17596
1770,-404,10386,-14862,-16320,-16794,17736
1771,130,10936,-14446,-16118,-16432,17430
1772,158,10882,-14378,-16266,-16834,17178
1773,-192,10602,-14810,-16118,-16974,17410
1774,-350,10282,-14690,-16374,-17032,17352
1775,-92,10522,-14444,-15886,-16686,17384
1776,-380,10480,-14568,-15860,-16702,17386
1777,-26,10916,-14620,-16014,-16864,17460
1778,626,11082,-14346,-15984,-16814,17362
1779,636,11188,-14482,-16008,-16592,17290
1780,666,11344,-14328,-15974,-16650,17656
1781,232,11008,-14636,-16428,-17186,17474
1782,-396,10206,-15118,-16454,-17426,16854
1783,-352,10190,-14588,-16370,-17032,17098
1784,-470,9986,-14576,-16030,-16578,17324
1785,-166,10122,-14608,-16118,-16502,17364
1786,-272,10302,-14360,-16136,-16958,17500
1787,-140,10396,-14508,-16072,-16932,17396
1788,-26,10644,-14426,-16048,-17122,17618
1789,78,10678,-14240,-15768,-16946,17704
1790,-552,10370,-14700,-16272,-16910,17508
1791,-788,10412,-15070,-16130,-16858,17444
1792,-878,10406,-15198,-16300,-17040,17572
1793,-678,10676,-14816,-16270,-17204,17174
1794,-858,10380,-14620,-15818,-16898,17382
1795,-538,10420,-14950,-16516,-17120,17122
1796,-364,10494,-14626,-16006,-16938,17324
1797,-490,10642,-14434,-16220,-16696,17358
1798,-658,10722,-14254,-16080,-16860,17524
1799,-570,10682,-14530,-16072,-16830,17696
1800,-816,10458,-14976,-16410,-17154,17700
1801,-710,10656,-14780,-15644,-16838,17536
1802,-490,11054,-14430,-15982,-16726,17854
1803,-114,11440,-14538,-16024,-16422,18000
1804,262,11512,-14246,-16162,-16474,17832
1805,22,11090,-14678,-16324,-16818,17632
1806,330,11072,-14648,-16090,-16740,17658
1807,156,10980,-14946,-15986,-16840,17396
1808,-124,10756,-14784,-16004,-16750,17414
1809,148,10726,-14644,-16342,-17016,17558
1810,-344,10384,-14652,-16062,-16772,17508
1811,-266,10314,-14356,-15732,-16430,17656
1812,-180,10978,-14572,-15984,-17114,17818
1813,-216,11248,-14314,-15984,-17054,17798
1814,92,11380,-14328,-15956,-16908,17376
1815,-102,10994,-14522,-16066,-17312,17584
1816,60,10898,-14558,-16186,-17102,17618
1817,316,10978,-14680,-16118,-16818,17556
