,0
1044,1798
1045,1898
1046,2008
1047,2298
1048,2246
1049,2358
1050,2468
1051,2444
1052,2402
1053,2290
1054,2360
1055,1878
1056,1690
1057,1544
1058,1580
1059,1682
1060,2050
1061,1700
1062,1606
1063,1968
1064,2034
1065,1826
1066,1700
1067,1760
1068,1998
1069,1784
1070,1690
1071,1738
1072,1820
1073,1704
1074,1814
1075,1798
1076,1978
1077,2044
1078,1956
1079,1796
1080,1830
1081,1684
1082,1518
1083,1448
1084,1618
1085,1550
1086,1536
1087,1792
1088,1834
1089,1832
1090,1840
1091,1702
1092,1530
1093,1504
1094,1708
1095,1452
1096,1248
1097,1172
1098,1228
1099,1032
1100,1198
1101,1160
1102,1368
1103,1598
1104,1786
1105,1764
1106,1856
1107,1836
1108,1864
1109,2072
1110,1822
1111,1868
1112,1844
1113,1710
1114,2158
1115,2386
1116,2324
1117,2266
1118,1956
1119,1606
1120,1704
1121,1458
1122,1468
1123,1468
1124,1666
1125,2048
1126,1918
1127,2216
1128,2088
1129,1896
1130,1694
1131,1864
1132,1878
1133,1908
1134,1766
1135,1926
1136,1798
1137,1658
1138,1586
1139,1398
1140,1710
1141,1844
1142,1804
1143,1752
1144,1952
1145,1810
1146,1788
1147,1742
1148,2088
1149,2064
1150,2188
1151,2010
1152,1834
1153,1892
1154,1826
1155,1880
1156,1538
1157,1580
1158,1906
1159,1770
1160,1842
1161,1922
1162,1708
1163,1934
1164,1792
1165,1846
1166,1776
1167,1646
1168,1802
1169,1404
1170,1412
1171,1302
1172,1428
1173,1440
1174,1450
1175,1620
1176,1540
1177,1440
1178,1630
1179,1590
1180,1630
1181,1422
1182,1536
1183,1822
1184,1768
1185,1958
1186,1866
1187,1768
1188,1634
1189,1708
1190,1520
1191,1490
1192,1614
1193,1612
1194,1588
1195,1550
1196,1414
1197,1384
1198,1338
1199,1042
1200,1040
1201,1326
1202,1398
1203,1474
1204,1378
1205,1222
1206,1164
1207,1118
1208,1308
1209,1182
1210,1232
1211,1350
1212,1096
1213,1240
1214,994
1215,1216
1216,1294
1217,1562
1218,1696
1219,1666
1220,1680
1221,1590
1222,1530
1223,1418
1224,1628
1225,1570
1226,1642
1227,1520
1228,1944
1229,1622
1230,1606
1231,1512
1232,1496
1233,1662
1234,1542
1235,1206
1236,1578
1237,1436
1238,1238
1239,1352
1240,1088
1241,816
1242,892
1243,682
1244,808
1245,1066
1246,1152
1247,1572
1248,1390
1249,1412
1250,1642
1251,1542
1252,1742
1253,1608
1254,1688
1255,1662
1256,1836
1257,2092
1258,2076
1259,1972
1260,2098
1261,2026
1262,2104
1263,1928
1264,1966
1265,2154
1266,2366
1267,2086
1268,1656
1269,1418
1270,1548
1271,1648
1272,1532
1273,1412
1274,1858
1275,1798
1276,1722
1277,1552
1278,1416
1279,1634
1280,1460
1281,1462
1282,1348
1283,1536
1284,1524
1285,1502
1286,1388
1287,1154
1288,1164
1289,1372
1290,1784
1291,1776
1292,1616
1293,1834
1294,2010
1295,2108
1296,1764
1297,1680
1298,1996
1299,2010
1300,1970
1301,2074
1302,2172
1303,2096
1304,2106
1305,1948
1306,2084
1307,1988
1308,1904
1309,1754
1310,1722
1311,1764
1312,1556
1313,1360
1314,1358
1315,1444
1316,1564
1317,1670
1318,1822
1319,2180
1320,2346
1321,2174
1322,2126
1323,2054
1324,1860
1325,2050
1326,2520
1327,2358
1328,2276
1329,1926
1330,1934
1331,1966
1332,1870
1333,2002
1334,1862
1335,1572
1336,1684
1337,1652
1338,1308
1339,1256
1340,1086
1341,1160
1342,1286
1343,1568
1344,1722
1345,1688
1346,1454
1347,1532
1348,1580
1349,1712
1350,1588
1351,1526
1352,1450
1353,1222
1354,1220
1355,1542
1356,1766
1357,1438
1358,1656
1359,1622
1360,1492
1361,1282
1362,1200
1363,938
1364,1434
1365,1516
1366,1434
1367,1420
1368,1926
1369,1868
1370,2048
1371,1768
1372,1806
1373,1640
1374,1904
1375,2074
1376,2026
1377,1790
1378,1628
1379,2106
1380,1828
1381,1836
1382,1822
1383,1888
1384,1658
1385,1548
1386,1476
1387,1270
1388,1460
1389,1708
1390,1490
1391,1584
1392,1736
1393,2074
1394,1976
1395,2154
1396,2730
1397,2434
1398,2440
1399,2278
1400,2316
1401,2194
1402,2334
1403,2096
1404,2260
1405,2504
1406,2100
1407,2286
1408,2242
1409,2252
1410,2178
1411,1936
1412,2102
1413,2174
1414,1856
1415,1804
1416,1522
1417,1948
1418,1736
1419,1492
1420,1332
1421,1436
1422,1442
1423,1576
1424,1772
1425,1626
1426,1546
1427,1766
1428,1622
1429,1470
1430,1694
1431,1306
1432,974
1433,928
1434,1210
1435,1346
1436,1548
1437,1760
1438,1868
1439,1738
1440,1358
1441,1820
1442,1868
1443,1474
1444,1458
1445,1864
1446,1764
1447,1346
1448,1686
1449,1402
1450,1304
1451,1620
1452,1432
1453,1482
1454,926
1455,1242
1456,1492
1457,1494
1458,1510
1459,1660
1460,1480
1461,1442
1462,1462
1463,1472
1464,1782
1465,1818
1466,1550
1467,1554
1468,1694
1469,1478
1470,1758
1471,1660
1472,1590
1473,1310
1474,1440
1475,1180
1476,1130
1477,1110
1478,914
1479,1006
1480,1048
1481,1122
1482,1478
1483,1334
1484,1426
1485,1276
1486,1718
1487,1772
1488,1926
1489,1876
1490,1764
1491,2060
1492,2054
1493,1904
1494,1566
1495,1370
1496,1454
1497,1476
1498,1554
1499,1356
1500,1218
1501,1040
1502,716
1503,1098
1504,1178
1505,1374
1506,1578
1507,1612
1508,1582
1509,1510
1510,1604
1511,1620
1512,1754
1513,1752
1514,1794
1515,1862
1516,2050
1517,2316
1518,2280
1519,2264
1520,2292
1521,2284
1522,2080
1523,2080
1524,1894
1525,2086
1526,2116
1527,1878
1528,1594
1529,1276
1530,1260
1531,1382
1532,1478
1533,1674
1534,1700
1535,1998
1536,2208
1537,2022
1538,2058
1539,1890
1540,1844
1541,2068
1542,1822
1543,1884
1544,1958
1545,1946
1546,2174
1547,2122
1548,2118
1549,1990
1550,2000
1551,2120
1552,2022
1553,1698
1554,1378
1555,1590
1556,1818
1557,1716
1558,1508
1559,1286
1560,1252
1561,1434
